arm	run	evt	stub_bridge	seed	accept	gate	nseg	total_cm	maxlen_cm	stop	stop_len_cm	stop_angle_deg	stop_ratio	stop_degree
mcp2k	18255	323369	0	13001	0	size1	1	13.16	13.16	dead_end	0	-1	-1	1
mcp2k	18255	323917	1	70006	0	size1	1	2.902	2.902	dead_end	0	-1	-1	1
mcp2k	18255	323917	1	70007	0	size1	1	6.784	6.784	dead_end	0	-1	-1	1
mcp2k	18255	323917	0	70006	0	size1	1	2.902	2.902	dead_end	0	-1	-1	1
mcp2k	18255	323917	0	70007	0	size1	1	6.784	6.784	dead_end	0	-1	-1	1
mcp2k	18255	346746	1	14001	0	size1	1	105.2	105.2	dead_end	0	-1	-1	1
mcp2k	18255	346746	1	14002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	346746	0	14001	0	size1	1	105.2	105.2	dead_end	0	-1	-1	1
mcp2k	18255	346746	0	14002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	346878	1	22000	0	size1	1	107.6	107.6	dead_end	0	-1	-1	1
mcp2k	18255	346878	0	22000	0	size1	1	107.6	107.6	dead_end	0	-1	-1	1
mcp2k	18255	347384	1	15001	0	size1	1	199	199	dead_end	0	-1	-1	1
mcp2k	18255	347384	1	15002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	347384	0	15001	0	size1	1	199	199	dead_end	0	-1	-1	1
mcp2k	18255	347384	0	15002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	347824	1	24111	0	size1	1	151.9	151.9	dead_end	0	-1	-1	1
mcp2k	18255	347824	1	24112	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	347824	1	24113	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	347824	1	24114	0	size1	1	19.65	19.65	dead_end	0	-1	-1	1
mcp2k	18255	347824	1	24115	0	size1	1	9.312	9.312	dead_end	0	-1	-1	1
mcp2k	18255	347824	0	24111	0	size1	1	151.9	151.9	dead_end	0	-1	-1	1
mcp2k	18255	347824	0	24112	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	347824	0	24113	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	347824	0	24114	0	size1	1	19.65	19.65	dead_end	0	-1	-1	1
mcp2k	18255	347824	0	24115	0	size1	1	9.312	9.312	dead_end	0	-1	-1	1
mcp2k	18255	347890	1	8007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	347890	1	8010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	347890	0	8007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	347890	0	8010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	348088	1	8004	1	accepted	2	316.2	258.6	dead_end	0	-1	-1	1
mcp2k	18255	348088	0	8004	1	accepted	2	316.2	258.6	dead_end	0	-1	-1	1
mcp2k	18255	348198	1	2000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	348198	1	2006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	348198	0	2000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	348198	0	2006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	348594	1	16006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	348594	1	16009	0	size1	1	20.32	20.32	angle	53.09	22.03	1.114	3
mcp2k	18255	348594	1	16013	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	348594	0	16006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	348594	0	16009	0	size1	1	20.32	20.32	angle	53.09	22.03	1.114	3
mcp2k	18255	348594	0	16013	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	348638	1	26000	0	size1	1	138.4	138.4	dead_end	0	-1	-1	1
mcp2k	18255	348638	0	26000	0	size1	1	138.4	138.4	dead_end	0	-1	-1	1
mcp2k	18255	348682	1	11000	0	size1	1	275.6	275.6	dead_end	0	-1	-1	1
mcp2k	18255	348682	0	11000	0	size1	1	275.6	275.6	dead_end	0	-1	-1	1
mcp2k	18255	349056	1	12001	0	size1	1	176.3	176.3	dead_end	0	-1	-1	1
mcp2k	18255	349056	1	12002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	349056	1	12003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	349056	0	12001	0	size1	1	176.3	176.3	dead_end	0	-1	-1	1
mcp2k	18255	349056	0	12002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	349056	0	12003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	349276	1	21003	0	size1	1	81.26	81.26	angle	355.1	11.95	1.178	3
mcp2k	18255	349276	0	21003	0	size1	1	81.26	81.26	angle	355.1	11.95	1.178	3
mcp2k	18255	349320	1	11000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	349320	0	11000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	350354	1	18092	0	size1	1	23.31	23.31	angle	17.86	36.23	0.7189	3
mcp2k	18255	350354	1	18093	0	size1	1	6.704	6.704	dead_end	0	-1	-1	1
mcp2k	18255	350354	0	18092	0	size1	1	23.31	23.31	angle	17.86	36.23	0.7189	3
mcp2k	18255	350354	0	18093	0	size1	1	6.704	6.704	dead_end	0	-1	-1	1
mcp2k	18255	350596	1	13001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	350596	0	13001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	351564	1	11001	0	size1	1	303.1	303.1	dead_end	0	-1	-1	1
mcp2k	18255	351564	1	11002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	351564	0	11001	0	size1	1	303.1	303.1	dead_end	0	-1	-1	1
mcp2k	18255	351564	0	11002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	352202	1	14001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	352202	0	14001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	352510	1	7000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	352510	0	7000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	352664	1	7001	0	size1	1	216.6	216.6	dead_end	0	-1	-1	1
mcp2k	18255	352664	1	7004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	352664	0	7001	0	size1	1	216.6	216.6	dead_end	0	-1	-1	1
mcp2k	18255	352664	0	7004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	352730	1	10003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	352730	0	10003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	352796	1	10007	0	size1	1	160.2	160.2	dead_end	0	-1	-1	1
mcp2k	18255	352796	1	10010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	352796	0	10007	0	size1	1	160.2	160.2	dead_end	0	-1	-1	1
mcp2k	18255	352796	0	10010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	354248	1	29021	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	354248	1	29022	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	354248	0	29021	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	354248	0	29022	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	354578	1	6003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	354578	1	6005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	354578	1	6008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	354578	0	6003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	354578	0	6005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	354578	0	6008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	355106	1	7000	0	size1	1	366.8	366.8	dead_end	0	-1	-1	1
mcp2k	18255	355106	1	7001	0	size1	1	19.18	19.18	dead_end	0	-1	-1	1
mcp2k	18255	355106	0	7000	0	size1	1	366.8	366.8	dead_end	0	-1	-1	1
mcp2k	18255	355106	0	7001	0	size1	1	19.18	19.18	dead_end	0	-1	-1	1
mcp2k	18255	355238	1	5005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	355238	1	5009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	355238	0	5005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	355238	0	5009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	388323	1	23001	0	size1	1	223.6	223.6	dead_end	0	-1	-1	1
mcp2k	18255	388323	1	23005	0	size1	1	2.837	2.837	dead_end	0	-1	-1	1
mcp2k	18255	388323	0	23001	0	size1	1	223.6	223.6	dead_end	0	-1	-1	1
mcp2k	18255	388323	0	23005	0	size1	1	2.837	2.837	dead_end	0	-1	-1	1
mcp2k	18255	389225	1	9005	0	size1	1	176.2	176.2	both	5.576	67.93	1.568	2
mcp2k	18255	389225	1	9008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	389225	0	9005	0	size1	1	176.2	176.2	both	5.576	67.93	1.568	2
mcp2k	18255	389225	0	9008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	389379	1	10000	0	size1	1	158.7	158.7	dead_end	0	-1	-1	1
mcp2k	18255	389379	0	10000	0	size1	1	158.7	158.7	dead_end	0	-1	-1	1
mcp2k	18255	390215	1	8000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390215	0	8000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390216	1	13002	0	size1	1	205	205	both	4.154	31.87	2.925	2
mcp2k	18255	390216	1	13006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390216	0	13002	0	size1	1	205	205	both	4.154	31.87	2.925	2
mcp2k	18255	390216	0	13006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390370	1	7004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390370	1	7008	0	size1	1	189.4	189.4	both	1.509	43.59	2.093	2
mcp2k	18255	390370	0	7004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390370	0	7008	0	size1	1	189.4	189.4	both	1.509	43.59	2.093	2
mcp2k	18255	390391	1	4001	0	size1	1	73.17	73.17	dead_end	0	-1	-1	1
mcp2k	18255	390391	1	4003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390391	1	4009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390391	0	4001	0	size1	1	73.17	73.17	dead_end	0	-1	-1	1
mcp2k	18255	390391	0	4003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390391	0	4009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390634	1	1015	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390634	1	1017	0	size1	1	134	134	angle	2.584	25.35	0.3303	2
mcp2k	18255	390634	0	1015	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390634	0	1017	0	size1	1	134	134	angle	2.584	25.35	0.3303	2
mcp2k	18255	390743	1	17010	0	size1	1	59.78	59.78	dead_end	0	-1	-1	1
mcp2k	18255	390743	1	17011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390743	1	17012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390743	0	17010	0	size1	1	59.78	59.78	dead_end	0	-1	-1	1
mcp2k	18255	390743	0	17011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390743	0	17012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390744	1	11002	0	size1	1	230.9	230.9	angle	1.048	66.93	1.036	2
mcp2k	18255	390744	0	11002	0	size1	1	230.9	230.9	angle	1.048	66.93	1.036	2
mcp2k	18255	390810	1	12005	0	size1	1	28.94	28.94	angle	0.8414	48.69	0.968	2
mcp2k	18255	390810	0	12005	0	size1	1	28.94	28.94	angle	0.8414	48.69	0.968	2
mcp2k	18255	390942	1	13005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	390942	0	13005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391063	1	22000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391063	0	22000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391415	1	11002	0	size1	1	77.19	77.19	dead_end	0	-1	-1	1
mcp2k	18255	391415	1	11004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391415	0	11002	0	size1	1	77.19	77.19	dead_end	0	-1	-1	1
mcp2k	18255	391415	0	11004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391513	1	8003	0	size1	1	424.9	424.9	dead_end	0	-1	-1	1
mcp2k	18255	391513	1	8007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391513	0	8003	0	size1	1	424.9	424.9	dead_end	0	-1	-1	1
mcp2k	18255	391513	0	8007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391756	1	11004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391756	1	11005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391756	0	11004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391756	0	11005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391777	1	14003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391777	1	14005	0	size1	1	16.69	16.69	dead_end	0	-1	-1	1
mcp2k	18255	391777	1	14010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391777	1	14011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391777	0	14003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391777	0	14005	0	size1	1	16.69	16.69	dead_end	0	-1	-1	1
mcp2k	18255	391777	0	14010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391777	0	14011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391843	1	4001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391843	1	4002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391843	0	4001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391843	0	4002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391899	1	5010	1	accepted	2	185.9	93.63	dead_end	0	-1	-1	1
mcp2k	18255	391899	1	5011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	391899	0	5010	1	accepted	2	185.9	93.63	dead_end	0	-1	-1	1
mcp2k	18255	391899	0	5011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392009	1	6001	0	size1	1	225.6	225.6	dead_end	0	-1	-1	1
mcp2k	18255	392009	1	6004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392009	0	6001	0	size1	1	225.6	225.6	dead_end	0	-1	-1	1
mcp2k	18255	392009	0	6004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392174	1	3001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392174	1	3002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392174	0	3001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392174	0	3002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392262	1	6006	0	size1	1	43.98	43.98	dead_end	0	-1	-1	1
mcp2k	18255	392262	0	6006	0	size1	1	43.98	43.98	dead_end	0	-1	-1	1
mcp2k	18255	392327	1	14001	0	size1	1	143.6	143.6	dead_end	0	-1	-1	1
mcp2k	18255	392327	1	14002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392327	1	14003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392327	0	14001	0	size1	1	143.6	143.6	dead_end	0	-1	-1	1
mcp2k	18255	392327	0	14002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392327	0	14003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392417	1	19001	0	size1	1	106.8	106.8	dead_end	0	-1	-1	1
mcp2k	18255	392417	1	19003	0	size1	1	57.42	57.42	dead_end	0	-1	-1	1
mcp2k	18255	392417	1	19005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392417	0	19001	0	size1	1	106.8	106.8	dead_end	0	-1	-1	1
mcp2k	18255	392417	0	19003	0	size1	1	57.42	57.42	dead_end	0	-1	-1	1
mcp2k	18255	392417	0	19005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392527	1	13003	0	size1	1	101.4	101.4	angle	5.374	24.77	0.9636	2
mcp2k	18255	392527	1	13004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392527	0	13003	0	size1	1	101.4	101.4	angle	5.374	24.77	0.9636	2
mcp2k	18255	392527	0	13004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392649	1	7000	0	size1	1	110	110	dead_end	0	-1	-1	1
mcp2k	18255	392649	0	7000	0	size1	1	110	110	dead_end	0	-1	-1	1
mcp2k	18255	392669	1	5003	0	size1	1	18.1	18.1	angle	69.96	14.14	1.287	2
mcp2k	18255	392669	1	5034	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392669	0	5003	0	size1	1	18.1	18.1	angle	69.96	14.14	1.287	2
mcp2k	18255	392669	0	5034	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392693	1	11010	0	size1	1	288.4	288.4	dead_end	0	-1	-1	1
mcp2k	18255	392693	0	11010	0	size1	1	288.4	288.4	dead_end	0	-1	-1	1
mcp2k	18255	392759	1	10010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392759	1	10035	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392759	0	10010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392759	0	10035	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392891	1	16008	0	size1	1	228.7	228.7	dead_end	0	-1	-1	1
mcp2k	18255	392891	0	16008	0	size1	1	228.7	228.7	dead_end	0	-1	-1	1
mcp2k	18255	392900	1	10000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392900	1	10004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392900	0	10000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392900	0	10004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392901	1	15005	0	size1	1	183.3	183.3	dead_end	0	-1	-1	1
mcp2k	18255	392901	1	15007	0	size1	1	38.45	38.45	dead_end	0	-1	-1	1
mcp2k	18255	392901	1	15011	1	accepted	2	203.3	183.1	angle	8.491	127.6	1.148	2
mcp2k	18255	392901	0	15005	0	size1	1	183.3	183.3	dead_end	0	-1	-1	1
mcp2k	18255	392901	0	15007	0	size1	1	38.45	38.45	dead_end	0	-1	-1	1
mcp2k	18255	392901	0	15011	1	accepted	2	203.3	183.1	angle	8.491	127.6	1.148	2
mcp2k	18255	392988	1	14004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392988	1	14005	0	size1	1	38.23	38.23	dead_end	0	-1	-1	1
mcp2k	18255	392988	1	14012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392988	0	14004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	392988	0	14005	0	size1	1	38.23	38.23	dead_end	0	-1	-1	1
mcp2k	18255	392988	0	14012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393089	1	19000	0	size1	1	14.9	14.9	dead_end	0	-1	-1	1
mcp2k	18255	393089	1	19001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393089	0	19000	0	size1	1	14.9	14.9	dead_end	0	-1	-1	1
mcp2k	18255	393089	0	19001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393119	1	10024	0	size1	1	180.9	180.9	dead_end	0	-1	-1	1
mcp2k	18255	393119	0	10024	0	size1	1	180.9	180.9	dead_end	0	-1	-1	1
mcp2k	18255	393133	1	34010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393133	0	34010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393485	1	4001	0	size1	1	116.5	116.5	dead_end	0	-1	-1	1
mcp2k	18255	393485	1	4004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393485	0	4001	0	size1	1	116.5	116.5	dead_end	0	-1	-1	1
mcp2k	18255	393485	0	4004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393505	1	21017	0	size1	1	156.3	156.3	dead_end	0	-1	-1	1
mcp2k	18255	393505	0	21017	0	size1	1	156.3	156.3	dead_end	0	-1	-1	1
mcp2k	18255	393538	1	8005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393538	1	8010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393538	0	8005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393538	0	8010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393581	1	6000	0	size1	1	74.46	74.46	dead_end	0	-1	-1	1
mcp2k	18255	393581	0	6000	0	size1	1	74.46	74.46	dead_end	0	-1	-1	1
mcp2k	18255	393727	1	20004	0	size1	1	140.3	140.3	angle	2.818	25.36	1.262	2
mcp2k	18255	393727	0	20004	0	size1	1	140.3	140.3	angle	2.818	25.36	1.262	2
mcp2k	18255	393758	1	17001	0	size1	1	54.89	54.89	dead_end	0	-1	-1	1
mcp2k	18255	393758	1	17005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393758	0	17001	0	size1	1	54.89	54.89	dead_end	0	-1	-1	1
mcp2k	18255	393758	0	17005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393791	1	7009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393791	1	7012	0	size1	1	111.3	111.3	dead_end	0	-1	-1	1
mcp2k	18255	393791	1	7023	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393791	0	7009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393791	0	7012	0	size1	1	111.3	111.3	dead_end	0	-1	-1	1
mcp2k	18255	393791	0	7023	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	393835	1	12000	0	size1	1	219.8	219.8	dead_end	0	-1	-1	1
mcp2k	18255	393835	0	12000	0	size1	1	219.8	219.8	dead_end	0	-1	-1	1
mcp2k	18255	393935	1	16000	0	size1	1	294.9	294.9	dead_end	0	-1	-1	1
mcp2k	18255	393935	0	16000	0	size1	1	294.9	294.9	dead_end	0	-1	-1	1
mcp2k	18255	394167	1	11009	0	maxlen	2	34.65	20.84	angle	14.63	24.77	1.181	3
mcp2k	18255	394167	0	11009	0	maxlen	2	34.65	20.84	angle	14.63	24.77	1.181	3
mcp2k	18255	394255	1	14004	0	size1	1	5.222	5.222	dead_end	0	-1	-1	1
mcp2k	18255	394255	0	14004	0	size1	1	5.222	5.222	dead_end	0	-1	-1	1
mcp2k	18255	394363	1	18000	0	size1	1	92.79	92.79	dead_end	0	-1	-1	1
mcp2k	18255	394363	0	18000	0	size1	1	92.79	92.79	dead_end	0	-1	-1	1
mcp2k	18255	394396	1	7002	1	accepted	2	172.5	99.17	dead_end	0	-1	-1	1
mcp2k	18255	394396	0	7002	1	accepted	2	172.5	99.17	dead_end	0	-1	-1	1
mcp2k	18255	394407	1	11000	0	size1	1	345.1	345.1	dead_end	0	-1	-1	1
mcp2k	18255	394407	0	11000	0	size1	1	345.1	345.1	dead_end	0	-1	-1	1
mcp2k	18255	394605	1	21009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	394605	1	21010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	394605	1	21011	0	size1	1	71.9	71.9	dead_end	0	-1	-1	1
mcp2k	18255	394605	0	21009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	394605	0	21010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	394605	0	21011	0	size1	1	71.9	71.9	dead_end	0	-1	-1	1
mcp2k	18255	394717	1	17006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	394717	1	17008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
