event	truth	out_qfrac	q_out	q_wo	q_in	shower_id	node_id	sh_pdg	grp	cluster	root_cluster	anchor	nseg	len	dQ	qfrac	med_dqdx_mip	max_seglen	n_track_pid	nsh_holding	touches_main_vtx	nlinks	gap_exact	nstep	cont_frac	conn_qmed	conn_qfrac	walked	ax30_ang	ax100_ang	grp_ang	dis_start	dis_main	anchor_vtx	anchor_dis	conn_new	out_segs
433451	HOLD	0.0	0	0	0	0	4040	11	50	127	4	0	1	3.06	135552.8	0.0046	0.76	3.06	0	1	0	0	4.32	6	0.0	5397.1	1.0	1	3.96	2.03	42.84	86.84	86.74	126243	1.28	3	[]
433451	HOLD	0.0	0	0	0	0	4040	11	51	130	4	0	1	4.79	415841.9	0.0141	1.05	4.79	0	1	0	0	35.7	59	0.0	280.5	0.508	1	10.67	8.76	100.3	116.44	116.44	30079	6.22	3	[]
433451	HOLD	0.0	0	0	0	0	4040	11	52	131	4	0	2	7.01	388348.3	0.0131	0.943	4.11	0	1	0	0	64.95	107	0.009	1202.8	0.626	1	5.14	5.87	33.36	147.61	147.61	68154	12.17	3	[]
433451	HOLD	0.0	0	0	0	0	4040	11	53	132	4	0	1	1.68	41990.5	0.0014	0.444	1.68	0	1	0	0	22.13	36	0.0	1281.0	0.528	1	10.81	8.99	74.67	102.7	102.6	83184	7.61	3	[]
433451	HOLD	0.0	0	0	0	8	99178	11	0	99	99	1	1	4.07	152396.7	0.8648	0.926	4.07	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	112.81	-1	-1.0	-1	[]
433451	HOLD	0.0	0	0	0	8	99178	11	1	85	99	0	1	0.31	23818.0	0.1352	0.714	0.31	0	1	0	0	24.33	40	0.0	112.0	0.5	1	6.59	6.59	40.56	24.33	110.71	130256	22.84	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	0	11	11	1	12	154.53	12399928.7	0.6351	1.294	32.79	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
437699	HOLD	0.0	0	0	0	0	11030	11	1	19	11	0	3	29.87	2613833.2	0.1339	1.728	23.69	1	1	0	0	66.48	110	0.1	0.0	0.445	1	1.17	1.61	6.59	155.48	155.48	119118	5.93	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	2	81	11	0	1	0.72	43587.0	0.0022	0.724	0.72	0	1	0	0	35.05	57	0.07	0.0	0.404	1	8.67	7.96	68.35	122.48	122.48	88045	8.36	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	3	82	11	0	1	1.42	57032.4	0.0029	0.586	1.42	0	1	0	0	20.45	33	0.03	0.0	0.455	1	8.89	8.31	29.32	106.42	106.42	83034	6.11	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	4	83	11	0	1	1.82	151273.7	0.0077	1.32	1.82	0	1	0	0	22.72	37	0.108	0.0	0.459	1	5.47	5.04	84.48	111.1	111.1	82032	6.11	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	5	84	11	0	1	0.94	89210.3	0.0046	1.687	0.94	0	1	0	0	9.37	15	0.133	710.2	0.6	1	7.9	7.78	81.27	84.78	84.78	85039	7.61	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	6	85	11	0	1	0.72	17177.6	0.0009	0.297	0.72	0	1	0	0	4.6	7	0.0	0.0	0.143	1	4.03	4.43	80.93	89.27	89.27	11019	4.6	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	7	86	11	0	1	1.68	92350.5	0.0047	1.124	1.68	0	1	0	0	15.83	25	0.16	0.0	0.4	1	3.28	4.74	72.02	102.48	102.48	87042	6.74	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	8	87	11	0	1	2.48	193155.1	0.0099	1.207	2.48	0	1	0	0	15.19	24	0.125	2863.9	0.708	1	1.75	1.45	70.42	104.31	104.15	86041	6.76	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	9	88	11	0	1	0.38	80606.7	0.0041	1.815	0.38	0	1	0	0	28.34	46	0.087	394.6	0.587	1	7.6	6.45	65.49	116.44	116.44	81030	8.36	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	10	89	11	0	1	0.57	83582.9	0.0043	1.636	0.57	0	1	0	0	4.45	6	0.167	3239.4	0.833	1	6.48	7.74	96.93	38.55	38.53	11013	5.86	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	11	90	11	0	1	0.25	57315.5	0.0029	1.431	0.25	0	1	0	0	6.41	10	0.1	0.0	0.3	1	4.86	4.81	110.6	84.34	84.27	11012	6.41	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	12	91	11	0	1	0.2	52720.5	0.0027	1.411	0.2	0	1	0	0	30.86	50	0.08	0.0	0.34	1	7.4	6.33	76.73	117.74	117.74	102075	12.36	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	13	92	11	0	1	0.86	51005.1	0.0026	0.826	0.86	0	1	0	0	10.55	17	0.0	0.0	0.471	1	7.86	6.5	51.81	92.89	92.89	11000	10.65	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	14	99	11	0	2	5.43	293447.1	0.015	0.917	3.29	0	1	0	0	26.94	44	0.114	1984.7	0.705	1	2.12	1.88	39.53	116.1	116.1	102074	7.52	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	15	101	11	0	1	1.62	99238.3	0.0051	1.178	1.62	0	1	0	0	8.29	13	0.077	2724.2	0.846	1	1.91	0.68	79.81	97.5	97.5	87043	7.09	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	16	102	11	0	1	1.06	114422.7	0.0059	1.114	1.06	0	1	0	0	21.59	35	0.2	872.4	0.686	1	1.84	0.73	63.62	110.63	110.63	87043	7.23	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	17	104	11	0	1	0.51	120104.5	0.0062	2.594	0.51	0	1	0	0	107.55	178	0.039	0.0	0.253	1	2.62	2.88	88.14	196.39	196.39	119113	8.99	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	18	106	11	0	1	0.34	41766.3	0.0021	1.17	0.34	0	1	0	0	53.47	88	0.045	0.0	0.227	1	8.43	8.73	79.25	140.44	140.44	117105	15.12	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	19	111	11	0	1	0.7	68632.8	0.0035	1.316	0.7	0	1	0	0	114.99	191	0.031	0.0	0.293	1	1.77	3.15	25.61	203.9	203.9	112095	3.6	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	20	112	11	0	1	0.45	27057.8	0.0014	0.551	0.45	0	1	0	0	113.9	189	0.026	0.0	0.206	1	0.8	2.25	71.29	202.94	202.94	111093	3.6	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	21	114	11	0	1	0.78	62391.8	0.0032	1.081	0.78	0	1	0	0	86.31	143	0.035	0.0	0.35	1	1.76	1.51	38.77	175.55	175.55	19027	7.94	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	22	115	11	0	1	4.67	426102.5	0.0218	1.771	4.67	0	1	0	0	57.16	94	0.074	0.0	0.34	1	1.14	1.09	23.3	146.24	146.24	116102	3.06	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	23	116	11	0	1	2.99	221981.1	0.0114	1.525	2.99	0	1	0	0	58.76	97	0.072	0.0	0.371	1	2.11	1.04	54.39	147.9	147.9	115100	3.29	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	24	117	11	0	2	6.38	374061.8	0.0192	0.968	3.86	0	1	0	0	52.57	87	0.034	970.7	0.713	1	3.33	2.67	33.55	141.78	141.78	116103	9.02	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	25	118	11	0	1	5.89	393505.1	0.0202	1.009	5.89	0	1	0	0	113.41	188	0.021	0.0	0.399	1	3.0	2.97	19.67	202.56	202.56	112094	10.44	3	[]
437699	HOLD	0.0	0	0	0	0	11030	11	26	119	11	0	5	15.88	1298604.5	0.0665	1.289	4.77	1	1	0	0	93.91	156	0.16	1202.8	0.603	1	1.29	2.13	19.94	182.87	182.87	19028	6.77	3	[]
437699	HOLD	0.0	0	0	0	2	100065	11	0	100	100	1	1	6.68	376221.7	0.8968	0.973	6.68	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	51.26	-1	-1.0	-1	[]
437699	HOLD	0.0	0	0	0	2	100065	11	1	95	100	0	1	0.21	20494.7	0.0489	0.548	0.21	0	1	0	0	57.48	95	0.053	0.0	0.137	1	23.77	6.7	98.34	63.47	106.07	97063	23.91	3	[]
437699	HOLD	0.0	0	0	0	2	100065	11	2	97	100	0	1	0.27	22783.6	0.0543	0.678	0.27	0	1	0	0	78.75	130	0.038	0.0	0.2	1	15.79	1.39	86.41	85.06	129.03	95059	23.91	3	[]
444187	IN	0.0	0	0	4375030.0	0	19079	11	0	19	19	1	1	58.6	4375030.0	0.9721	1.204	58.6	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
444187	IN	0.0	0	0	52592.3	0	19079	11	1	60	19	0	1	0.91	52592.3	0.0117	0.738	0.91	0	1	0	0	4.81	7	0.286	3154.9	0.714	1	23.06	22.63	89.07	11.9	11.9	19002	11.9	3	[]
444187	IN	0.0	0	0	72955.8	0	19079	11	2	62	19	0	1	0.73	72955.8	0.0162	1.19	0.73	0	1	0	0	8.58	13	0.231	7108.3	1.0	1	10.05	11.37	24.4	41.7	41.7	19013	16.13	3	[]
444187	HOLD	0.0	0	0	0	2	19082	11	0	19	19	1	3	64.09	2551965.5	0.9785	1.172	52.45	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
444187	HOLD	0.0	0	0	0	2	19082	11	1	61	19	0	1	1.11	56132.8	0.0215	0.512	1.11	0	1	0	0	7.05	11	0.0	5903.3	0.909	1	11.03	10.07	69.32	39.74	39.74	19021	13.26	3	[]
447477	HOLD	0.0	0	0	0	0	11006	11	0	11	11	1	1	6.5	804396.4	0.9223	2.116	6.5	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
447477	HOLD	0.0	0	0	0	0	11006	11	1	54	11	0	1	0.87	28562.0	0.0328	0.415	0.87	0	1	0	0	20.95	34	0.0	0.0	0.059	1	13.39	13.39	92.32	26.2	26.2	55077	19.94	3	[]
447477	HOLD	0.0	0	0	0	0	11006	11	2	55	11	0	1	0.38	39160.2	0.0449	0.853	0.38	0	1	0	0	4.11	6	0.0	0.0	0.167	1	27.01	27.01	43.11	9.12	9.12	11004	4.11	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	0	11	11	1	6	83.41	7520898.6	0.5597	1.499	41.03	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
447477	HOLD	0.0	0	0	0	1	11019	11	1	36	11	0	1	0.39	66425.3	0.0049	1.477	0.39	0	1	0	0	67.01	111	0.072	1450.2	0.622	1	6.17	4.42	55.44	118.6	118.6	38044	15.68	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	2	37	11	0	1	0.42	80497.1	0.006	1.969	0.42	0	1	0	0	7.3	11	0.091	0.0	0.182	1	8.35	9.58	79.35	49.27	49.27	44055	3.73	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	3	38	11	0	1	3.13	309263.2	0.023	1.71	3.13	0	1	0	0	49.75	82	0.061	1884.6	0.72	1	8.05	6.35	37.02	101.12	101.12	77122	11.73	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	4	39	11	0	1	1.55	180835.1	0.0135	1.127	1.55	0	1	0	0	50.78	84	0.119	1764.7	0.619	1	0.88	1.84	69.53	101.96	101.96	77119	3.02	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	5	40	11	0	1	0.39	34149.8	0.0025	0.728	0.39	0	1	0	0	9.18	14	0.071	3247.9	0.786	1	13.94	16.13	149.82	37.23	36.93	42051	2.88	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	6	41	11	0	1	0.25	36301.2	0.0027	0.912	0.25	0	1	0	0	31.81	52	0.135	1359.8	0.615	1	6.36	4.4	74.74	83.42	83.42	59085	12.31	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	7	42	11	0	1	0.7	37106.1	0.0028	0.614	0.7	0	1	0	0	9.24	14	0.071	791.3	0.571	1	16.07	18.26	82.9	34.32	34.32	40048	2.88	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	8	44	11	0	1	0.32	39332.6	0.0029	0.993	0.32	0	1	0	0	9.54	15	0.0	0.0	0.133	1	12.46	13.23	121.39	49.04	48.9	37042	3.73	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	9	49	11	0	1	0.66	43834.4	0.0033	0.755	0.66	0	1	0	0	24.06	39	0.0	0.0	0.256	1	16.24	17.28	91.29	64.47	64.47	50067	4.35	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	10	50	11	0	1	0.27	71901.0	0.0054	1.756	0.27	0	1	0	0	20.17	33	0.03	0.0	0.242	1	16.21	17.13	68.25	60.08	60.08	49066	4.35	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	11	57	11	0	1	0.26	20234.2	0.0015	0.539	0.26	0	1	0	0	43.21	71	0.014	0.0	0.324	1	9.51	8.12	90.62	94.5	94.5	59086	9.58	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	12	58	11	0	1	0.89	116190.8	0.0086	1.967	0.89	0	1	0	0	31.85	52	0.038	0.0	0.423	1	9.7	10.01	33.02	81.1	81.1	59086	9.72	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	13	59	11	0	1	0.23	20160.1	0.0015	0.555	0.23	0	1	0	0	34.81	57	0.018	2014.6	0.842	1	6.73	5.75	92.85	86.11	86.11	57082	9.58	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	14	60	11	0	1	0.42	92913.7	0.0069	1.975	0.42	0	1	0	0	6.06	9	0.222	2115.6	1.0	1	6.19	4.77	85.67	56.77	56.77	71098	2.79	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	15	61	11	0	1	3.78	286834.0	0.0213	1.049	3.78	0	1	0	0	6.15	9	0.111	983.7	0.667	1	7.16	6.6	39.09	51.75	51.75	71099	4.19	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	16	62	11	0	1	0.59	27148.2	0.002	0.475	0.59	0	1	0	0	15.56	25	0.08	254.4	0.6	1	6.98	5.01	96.39	67.33	67.31	76115	2.94	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	17	70	11	0	2	8.68	580206.8	0.0432	1.162	6.63	0	1	0	0	13.17	21	0.143	3308.7	0.952	1	1.22	1.76	13.13	63.37	63.37	76113	3.81	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	18	71	11	0	3	20.8	817492.1	0.0608	0.571	9.14	0	1	0	0	4.78	7	0.286	9525.1	1.0	1	3.52	1.61	107.79	55.38	53.39	60088	2.79	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	19	72	11	0	1	14.62	607756.8	0.0452	0.884	14.62	0	1	0	0	7.08	11	0.364	3664.9	0.909	1	6.59	4.4	67.41	58.89	58.89	76112	2.96	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	20	74	11	0	1	5.16	278763.2	0.0207	0.906	5.16	0	1	0	0	0.47	0	1.0	-1.0	-1.0	1	1.03	1.33	79.91	32.71	32.71	11020	3.05	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	21	76	11	0	5	18.77	1185942.2	0.0883	1.019	7.75	0	1	0	0	10.48	16	0.25	2503.1	0.688	1	5.89	3.92	23.87	61.79	61.79	62092	2.94	3	[]
447477	HOLD	0.0	0	0	0	1	11019	11	22	77	11	0	3	20.06	984240.3	0.0732	0.849	10.31	0	1	0	0	41.91	69	0.029	484.0	0.522	1	1.2	1.64	29.47	93.07	93.07	39046	3.02	3	[]
463565	HOLD	0.0	0	0	0	3	109073	11	0	109	109	1	2	15.98	967487.0	0.5381	1.118	10.0	0	2	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	71.85	-1	-1.0	-1	[]
463565	HOLD	0.0	0	0	0	3	109073	11	1	72	109	0	1	4.12	271839.7	0.1512	1.207	4.12	0	4	0	0	25.98	42	0.024	0.0	0.119	1	21.44	12.84	16.15	38.15	108.84	111106	23.27	3	[]
463565	HOLD	0.0	0	0	0	3	109073	11	2	111	109	0	1	6.15	515923.3	0.2869	1.332	6.15	0	2	0	0	4.93	7	0.0	0.0	0.286	1	10.68	15.96	9.37	12.74	84.42	113110	3.11	3	[]
463565	HOLD	0.0	0	0	0	3	109073	11	3	113	109	0	1	0.34	42806.4	0.0238	1.03	0.34	0	2	0	0	10.81	17	0.059	182.4	0.529	1	12.16	19.25	64.94	20.19	91.57	111106	3.11	3	[]
463565	HOLD	0.0	0	0	0	5	114086	11	0	114	114	1	2	5.78	444146.3	0.1723	1.207	4.61	1	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	60.21	-1	-1.0	-1	[]
463565	HOLD	0.0	0	0	0	5	114086	11	1	48	114	0	1	0.28	27705.9	0.0108	0.68	0.28	0	1	0	0	6.49	10	0.0	213.0	0.5	1	92.74	109.44	39.29	8.08	69.1	114116	6.49	3	[]
463565	HOLD	0.0	0	0	0	5	114086	11	2	72	114	0	1	4.12	271839.7	0.1055	1.207	4.12	0	4	0	0	47.1	77	0.013	0.0	0.312	1	37.66	20.87	9.87	38.15	108.84	111106	23.27	3	[]
463565	HOLD	0.0	0	0	0	5	114086	11	3	109	114	0	2	15.98	967487.0	0.3754	1.118	10.0	0	2	0	0	10.24	16	0.062	3778.8	1.0	1	-1.0	-1.0	42.28	0.0	71.85	110104	2.51	3	[]
463565	HOLD	0.0	0	0	0	5	114086	11	4	110	114	0	1	3.41	183178.5	0.0711	0.873	3.41	0	1	0	0	9.12	14	0.071	0.0	0.429	1	61.18	71.41	49.9	3.77	72.76	109100	3.17	3	[]
463565	HOLD	0.0	0	0	0	5	114086	11	5	111	114	0	1	6.15	515923.3	0.2002	1.332	6.15	0	2	0	0	20.77	34	0.029	1675.3	0.853	1	12.21	8.13	30.27	12.74	84.42	112108	2.72	3	[]
463565	HOLD	0.0	0	0	0	5	114086	11	6	112	114	0	1	1.4	124114.0	0.0482	1.288	1.4	0	1	0	0	21.21	34	0.029	1479.8	0.647	1	7.71	11.72	57.35	14.16	85.46	111105	3.02	3	[]
463565	HOLD	0.0	0	0	0	5	114086	11	7	113	114	0	1	0.34	42806.4	0.0166	1.03	0.34	0	2	0	0	27.66	45	0.0	689.8	0.533	1	12.07	13.05	42.12	20.19	91.57	111106	3.11	3	[]
463565	HOLD	0.0	0	0	0	6	115088	11	0	115	115	1	10	73.29	3655319.0	0.8251	0.879	13.21	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	62.67	-1	-1.0	-1	[]
463565	HOLD	0.0	0	0	0	6	115088	11	1	49	115	0	1	0.32	39063.0	0.0088	0.924	0.32	0	1	0	0	18.15	29	0.0	0.0	0.448	1	50.46	24.84	50.21	32.5	101.09	73089	11.71	3	[]
463565	HOLD	0.0	0	0	0	6	115088	11	2	50	115	0	1	0.68	38894.2	0.0088	0.67	0.68	0	1	0	0	19.58	32	0.0	0.0	0.156	1	64.99	34.56	112.03	33.08	104.68	73090	3.63	3	[]
463565	HOLD	0.0	0	0	0	6	115088	11	3	51	115	0	1	0.36	26750.3	0.006	0.738	0.36	0	1	0	0	23.53	38	0.0	0.0	0.158	1	59.1	28.69	59.42	37.7	109.06	73090	5.28	3	[]
463565	HOLD	0.0	0	0	0	6	115088	11	4	59	115	0	1	2.25	125008.9	0.0282	0.933	2.25	0	1	0	0	44.71	74	0.0	0.0	0.122	1	41.84	13.32	96.25	59.39	126.6	51045	26.16	3	[]
463565	HOLD	0.0	0	0	0	6	115088	11	5	72	115	0	1	4.12	271839.7	0.0614	1.207	4.12	0	4	0	0	28.95	47	0.021	2044.9	0.596	1	88.01	57.64	85.09	38.06	108.84	50043	14.77	3	[]
463565	HOLD	0.0	0	0	0	6	115088	11	6	73	115	0	1	0.96	74181.2	0.0167	0.818	0.96	0	1	0	0	17.73	29	0.0	0.0	0.241	1	59.24	28.71	83.78	31.91	103.33	50044	3.63	3	[]
463565	HOLD	0.0	0	0	0	6	115088	11	7	75	115	0	1	3.73	199048.5	0.0449	0.926	3.73	0	1	0	0	9.97	16	0.062	0.0	0.375	1	53.02	23.44	63.4	23.85	94.76	73089	6.84	3	[]
469665	IN	0.0	0	0	1949880.2	3	15003	11	0	15	15	1	2	29.8	1949880.2	0.2103	1.105	28.48	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
469665	IN	0.0	0	0	85309.9	3	15003	11	1	57	15	0	1	2.02	85309.9	0.0092	0.916	2.02	0	1	0	0	12.23	19	0.368	5582.2	1.0	1	8.34	3.57	43.24	38.66	38.66	58026	5.76	3	[]
469665	IN	0.0	0	0	549478.4	3	15003	11	2	58	15	0	2	12.09	549478.5	0.0593	0.352	6.47	0	1	0	0	3.95	6	0.167	14637.6	1.0	1	5.57	1.22	25.27	30.4	30.4	63043	4.47	3	[]
469665	IN	0.0	0	0	34499.4	3	15003	11	3	59	15	0	1	0.19	34499.4	0.0037	0.923	0.19	0	1	0	0	25.63	42	0.024	4492.4	0.905	1	6.33	2.09	47.05	52.31	52.31	60036	4.12	3	[]
469665	IN	0.0	0	0	1390696.3	3	15003	11	4	60	15	0	3	25.96	1390696.3	0.15	0.808	12.06	0	1	0	0	18.03	29	0.31	7900.6	1.0	1	12.79	8.07	33.21	43.89	43.89	59030	3.66	3	[]
469665	IN	0.0	0	0	133681.6	3	15003	11	5	63	15	0	1	1.68	133681.6	0.0144	1.257	1.68	0	1	0	0	2.01	2	0.5	7957.7	1.0	1	8.35	4.19	70.68	27.31	27.31	15000	2.01	3	[]
469665	IN	0.0	0	0	614984.9	3	15003	11	6	64	15	0	2	6.28	614984.9	0.0663	1.893	5.44	0	1	0	0	120.13	199	0.02	2398.0	0.844	1	10.3	5.57	35.95	146.66	146.66	65050	0.38	3	[]
469665	IN	0.0	0	0	304398.2	3	15003	11	7	65	15	0	1	3.06	304398.2	0.0328	1.531	3.06	0	1	0	0	118.15	196	0.026	1060.4	0.679	1	10.51	5.8	23.15	144.67	144.67	64046	0.24	3	[]
469665	IN	0.0	0	0	309275.0	3	15003	11	8	67	15	0	2	8.98	309274.9	0.0334	0.575	5.83	0	1	0	0	73.72	122	0.041	2018.8	0.828	1	9.44	4.65	69.92	100.27	100.27	71078	5.83	3	[]
469665	IN	0.0	0	0	3776104.5	3	15003	11	9	69	15	0	6	58.9	3776104.6	0.4073	1.144	16.84	0	1	0	0	82.33	136	0.074	4145.0	0.86	1	10.74	5.95	11.17	108.8	108.8	67058	15.64	3	[]
469665	IN	0.0	0	0	64482.6	3	15003	11	10	70	15	0	1	0.59	64482.6	0.007	1.2	0.59	0	1	0	0	65.27	108	0.028	710.8	0.62	1	10.03	5.33	30.88	91.8	91.8	71077	3.61	3	[]
469665	IN	0.0	0	0	58170.7	3	15003	11	11	71	15	0	1	0.59	58170.7	0.0063	1.057	0.59	0	1	0	0	68.06	112	0.009	4513.9	0.884	1	8.24	3.63	26.03	94.69	94.69	70076	3.61	3	[]
469665	HOLD	0.0	0	0	0	5	68052	11	0	68	68	1	3	11.31	710568.7	0.9406	0.776	4.94	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	95.43	-1	-1.0	-1	[]
469665	HOLD	0.0	0	0	0	5	68052	11	1	35	68	0	1	0.24	26919.5	0.0356	0.695	0.24	0	1	0	0	30.67	50	0.0	0.0	0.26	1	12.95	8.45	84.03	36.58	129.05	37019	15.32	3	[]
469665	HOLD	0.0	0	0	0	5	68052	11	2	37	68	0	1	0.76	17942.1	0.0238	0.28	0.76	0	1	0	0	42.5	70	0.0	420.2	0.5	1	9.36	5.74	19.12	48.39	142.85	35014	15.32	3	[]
475096	HOLD	0.0	0	0	0	2	19014	11	0	19	19	1	4	25.65	1876048.9	0.8567	1.235	13.43	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	80.08	-1	-1.0	-1	[]
475096	HOLD	0.0	0	0	0	2	19014	11	1	56	19	0	1	0.37	74197.2	0.0339	1.633	0.37	0	1	0	0	22.73	37	0.027	0.0	0.108	1	22.0	19.54	75.1	42.21	115.31	58032	19.97	3	[]
475096	HOLD	0.0	0	0	0	2	19014	11	2	57	19	0	1	0.85	55343.4	0.0253	0.799	0.85	0	1	0	0	9.0	14	0.071	2788.7	0.643	1	13.69	16.05	152.97	24.79	99.31	58033	6.35	3	[]
475096	HOLD	0.0	0	0	0	2	19014	11	3	58	19	0	1	1.17	70945.5	0.0324	0.828	1.17	0	1	0	0	5.82	9	0.111	3231.4	0.556	1	3.55	5.14	73.77	26.52	103.54	19000	5.82	3	[]
475096	HOLD	0.0	0	0	0	2	19014	11	4	59	19	0	1	1.04	113246.4	0.0517	1.463	1.04	0	1	0	0	7.91	12	0.0	405.6	0.5	1	23.62	23.14	58.3	18.15	90.98	19005	9.96	3	[]
489330	HOLD	0.0	0	0	0	0	4018	11	0	4	4	1	15	123.39	13599445.0	0.6014	1.466	21.14	2	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
489330	HOLD	0.0	0	0	0	0	4018	11	1	4	4	0	4	35.56	1060516.1	0.0469	0.505	13.97	0	1	0	0	5.32	8	0.5	7792.1	1.0	1	2.07	2.34	52.68	47.03	44.63	53074	2.93	3	[]
489330	HOLD	0.0	0	0	0	0	4018	11	2	25	4	0	1	1.2	93321.1	0.0041	0.745	1.2	0	1	0	0	21.83	35	0.029	4187.9	0.943	1	6.5	5.71	83.4	63.91	63.91	54096	5.89	3	[]
489330	HOLD	0.0	0	0	0	0	4018	11	3	26	4	0	1	1.59	136680.3	0.006	1.453	1.59	0	1	0	0	9.58	15	0.067	482.7	0.667	1	10.95	11.65	66.44	53.35	53.35	4009	5.53	3	[]
489330	HOLD	0.0	0	0	0	0	4018	11	4	27	4	0	1	2.37	243025.8	0.0107	1.359	2.37	0	1	0	0	57.8	95	0.011	1134.0	0.705	1	7.99	6.93	20.62	99.79	99.79	43070	7.82	3	[]
489330	HOLD	0.0	0	0	0	0	4018	11	5	28	4	0	1	1.21	89875.7	0.004	1.128	1.21	0	1	0	0	15.58	25	0.0	0.0	0.36	1	10.55	10.26	101.23	57.41	57.37	25035	8.68	3	[]
489330	HOLD	0.0	0	0	0	0	4018	11	6	29	4	0	1	0.13	27088.7	0.0012	0.806	0.13	0	1	0	0	39.0	64	0.016	0.0	0.391	1	8.2	7.41	88.72	81.4	81.39	54082	5.67	3	[]
489330	HOLD	0.0	0	0	0	0	4018	11	7	30	4	0	1	0.34	20804.2	0.0009	0.54	0.34	0	1	0	0	33.33	55	0.0	0.0	0.291	1	6.32	6.77	80.3	77.42	77.42	56100	6.39	3	[]
489330	HOLD	0.0	0	0	0	0	4018	11	8	31	4	0	1	0.55	37072.9	0.0016	0.753	0.55	0	1	0	0	22.86	37	0.081	4429.8	0.703	1	9.39	8.72	80.69	64.17	64.17	37058	3.62	3	[]
