ev	big	frag	big_pdg	frag_pdg	big_E	frag_E	frag_nseg	frag_len	frag_conn	sharev	at_main	gap	frag_track	frag_score	pio	marks
56982	22116	51050	11	13	153.4	8.5	1	1.7	4	1	1	55.83	1	0.38522302571511713	0	unl
56982	22116	55054	11	13	153.4	0.7	1	0.3	3	1	1	39.46	1	100.0	0	unl
56982	22118	22028	11	11	124.2	21.7	1	10.4	1	1	1	0.0	0	100.0	0	unl
56982	22118	22033	11	211	124.2	24.3	2	8.3	1	1	1	0.0	1	100.0	0	unl
56982	22118	30047	11	11	124.2	2.0	1	0.3	4	1	1	531.08	0	100.0	0	unl
56982	22118	50049	11	2212	124.2	5.6	1	0.4	3	1	1	68.71	1	100.0	0	unl
56982	22118	52051	11	2212	124.2	16.3	1	0.6	3	1	1	70.26	1	0.15991911164883646	0	unl
56982	22118	57056	11	11	124.2	2.2	1	0.4	3	1	1	66.27	0	100.0	0	unl
56982	22118	51050	11	13	124.2	8.5	1	1.7	4	1	1	42.7	1	0.38522302571511713	0	unl
56982	22118	55054	11	13	124.2	0.7	1	0.3	3	1	1	13.13	1	100.0	0	unl
56982	22119	22028	11	11	147.2	21.7	1	10.4	1	1	1	0.0	0	100.0	0	unl
56982	22119	22033	11	211	147.2	24.3	2	8.3	1	1	1	0.0	1	100.0	0	unl
56982	22119	22118	11	11	147.2	124.2	8	38.6	1	1	1	0.0	0	100.0	0	unl
56982	22119	30047	11	11	147.2	2.0	1	0.3	4	1	1	547.09	0	100.0	0	unl
56982	22119	50049	11	2212	147.2	5.6	1	0.4	3	1	1	69.04	1	100.0	0	unl
56982	22119	52051	11	2212	147.2	16.3	1	0.6	3	1	1	69.43	1	0.15991911164883646	0	unl
56982	22119	57056	11	11	147.2	2.2	1	0.4	3	1	1	66.27	0	100.0	0	unl
56982	22119	51050	11	13	147.2	8.5	1	1.7	4	1	1	62.67	1	0.38522302571511713	0	unl
56982	22119	55054	11	13	147.2	0.7	1	0.3	3	1	1	27.81	1	100.0	0	unl
71372	19049	94132	11	11	1901.0	120.7	6	32.9	2	0	1	5.35	0	100.0	1	unl
71372	19049	55097	11	2212	1901.0	2.9	1	0.2	3	0	1	4.98	1	100.0	0	unl
71372	19049	59101	11	11	1901.0	2.3	1	0.5	3	1	1	12.23	0	100.0	0	unl
71372	94132	74215	11	11	120.7	3.4	2	2.8	2	1	0	19.89	0	100.0	0	unl
71372	94132	97140	11	11	120.7	65.8	5	13.9	2	1	0	22.94	0	100.0	1	unl
71372	94132	58100	11	11	120.7	6.6	1	1.9	2	1	0	38.89	0	0.1986842691212201	0	unl
71372	97140	74215	11	11	65.8	3.4	2	2.8	2	1	0	3.92	0	100.0	0	unl
71372	97140	58100	11	11	65.8	6.6	1	1.9	2	1	0	72.85	0	0.1986842691212201	0	unl
84229	69134	9058	11	11	958.2	31.5	8	69.1	2	1	1	0.0	0	100.0	0	in
84229	69134	17062	11	11	958.2	1.1	1	0.3	4	1	1	494.56	0	100.0	0	unl
84229	69134	18063	11	11	958.2	0.8	1	0.9	4	1	1	481.15	0	2.523406434060303	0	unl
84229	69134	57091	11	11	958.2	4.0	1	0.8	3	1	1	15.11	0	100.0	0	unl
84229	69134	60094	11	11	958.2	1.3	1	0.3	3	1	1	30.92	0	100.0	0	unl
84229	69134	62096	11	11	958.2	4.0	1	0.6	3	1	1	26.84	0	100.0	0	unl
84229	69134	70155	11	11	958.2	1.6	1	0.3	3	1	1	19.07	0	100.0	0	unl
84229	9058	17062	11	11	31.5	1.1	1	0.3	4	1	1	497.33	0	100.0	0	unl
84229	9058	18063	11	11	31.5	0.8	1	0.9	4	1	1	487.35	0	2.523406434060303	0	unl
84229	9058	57091	11	11	31.5	4.0	1	0.8	3	1	1	19.43	0	100.0	0	unl
84229	9058	60094	11	11	31.5	1.3	1	0.3	3	1	1	39.29	0	100.0	0	unl
84229	9058	62096	11	11	31.5	4.0	1	0.6	3	1	1	35.92	0	100.0	0	unl
84229	9058	70155	11	11	31.5	1.6	1	0.3	3	1	1	25.54	0	100.0	0	unl
10550	7016	44058	11	11	38.2	13.9	2	2.5	2	1	1	80.75	0	100.0	0	unl
10550	7016	50075	11	11	38.2	26.3	1	8.1	2	1	1	86.39	0	100.0	0	unl
10550	7016	52077	11	11	38.2	19.2	1	3.2	2	1	1	125.35	0	100.0	0	unl
10550	7036	7016	11	11	773.8	38.2	1	3.7	1	1	1	0.0	0	0.10760364332075538	0	unl
10550	7036	44058	11	11	773.8	13.9	2	2.5	2	1	1	15.63	0	100.0	0	unl
10550	7036	50075	11	11	773.8	26.3	1	8.1	2	1	1	5.46	0	100.0	0	unl
10550	7036	52077	11	11	773.8	19.2	1	3.2	2	1	1	125.35	0	100.0	0	unl
10550	7036	45059	11	11	773.8	2.9	1	0.6	3	0	1	5.69	0	100.0	0	unl
10550	50075	44058	11	11	26.3	13.9	2	2.5	2	1	1	25.18	0	100.0	0	unl
10550	50075	52077	11	11	26.3	19.2	1	3.2	2	1	1	193.5	0	100.0	0	unl
111412	18013	18012	11	11	21.7	19.1	1	6.7	1	1	1	0.0	0	100.0	0	unl
111412	18013	48029	11	11	21.7	4.5	1	1.1	2	1	1	41.29	0	0.27413607705899756	0	unl
111412	18013	25028	11	11	21.7	1.6	1	0.4	4	1	1	326.22	0	100.0	0	unl
111412	18013	49030	11	11	21.7	2.4	1	0.4	3	1	1	22.31	0	100.0	0	unl
111412	18013	64045	11	11	21.7	1.5	1	0.2	3	1	1	19.1	0	100.0	0	unl
111412	18060	18012	11	11	25.0	19.1	1	6.7	1	1	1	0.0	0	100.0	0	unl
111412	18060	18013	11	11	25.0	21.7	1	5.0	1	1	1	0.0	0	100.0	0	unl
111412	18060	48029	11	11	25.0	4.5	1	1.1	2	1	1	41.29	0	0.27413607705899756	0	unl
111412	18060	25028	11	11	25.0	1.6	1	0.4	4	1	1	326.22	0	100.0	0	unl
111412	18060	49030	11	11	25.0	2.4	1	0.4	3	1	1	22.31	0	100.0	0	unl
111412	18060	64045	11	11	25.0	1.5	1	0.2	3	1	1	18.49	0	100.0	0	unl
111412	18061	18012	11	11	518.4	19.1	1	6.7	1	1	1	0.0	0	100.0	0	unl
111412	18061	18013	11	11	518.4	21.7	1	5.0	1	1	1	0.0	0	100.0	0	unl
111412	18061	18060	11	11	518.4	25.0	1	13.9	1	1	1	0.0	0	100.0	0	unl
111412	18061	48029	11	11	518.4	4.5	1	1.1	2	1	1	41.29	0	0.27413607705899756	0	unl
111412	18061	25028	11	11	518.4	1.6	1	0.4	4	1	1	326.22	0	100.0	0	unl
111412	18061	49030	11	11	518.4	2.4	1	0.4	3	1	1	22.31	0	100.0	0	unl
111412	18061	64045	11	11	518.4	1.5	1	0.2	3	1	1	20.54	0	100.0	0	unl
116962	21070	21073	11	11	115.8	82.2	3	40.3	1	1	1	0.0	0	100.0	0	unl
116962	21070	55030	11	11	115.8	32.5	2	16.6	3	1	1	12.39	0	100.0	0	unl
116962	21070	61042	11	11	115.8	1.2	1	0.7	3	1	1	18.68	0	100.0	0	unl
116962	21070	65046	11	11	115.8	28.4	1	5.7	3	1	1	9.06	0	0.3228758467970448	0	unl
116962	21072	21070	11	11	237.6	115.8	4	36.2	1	1	1	0.0	0	100.0	0	unl
116962	21072	21073	11	11	237.6	82.2	3	40.3	1	1	1	0.0	0	100.0	0	unl
116962	21072	22025	11	11	237.6	116.7	8	36.3	2	1	1	30.59	0	100.0	0	unl
116962	21072	55030	11	11	237.6	32.5	2	16.6	3	1	1	12.39	0	100.0	0	unl
116962	21072	61042	11	11	237.6	1.2	1	0.7	3	1	1	18.68	0	100.0	0	unl
116962	21072	65046	11	11	237.6	28.4	1	5.7	3	1	1	9.06	0	0.3228758467970448	0	unl
116962	21073	55030	11	11	82.2	32.5	2	16.6	3	1	1	12.39	0	100.0	0	unl
116962	21073	61042	11	11	82.2	1.2	1	0.7	3	1	1	18.68	0	100.0	0	unl
116962	21073	65046	11	11	82.2	28.4	1	5.7	3	1	1	9.06	0	0.3228758467970448	0	unl
116962	22025	21070	11	11	116.7	115.8	4	36.2	1	1	1	30.59	0	100.0	0	unl
116962	22025	21073	11	11	116.7	82.2	3	40.3	1	1	1	30.59	0	100.0	0	unl
116962	22025	55030	11	11	116.7	32.5	2	16.6	3	1	1	18.37	0	100.0	0	unl
116962	22025	67056	11	11	116.7	57.7	8	11.1	3	0	1	3.25	0	100.0	0	unl
116962	22025	61042	11	11	116.7	1.2	1	0.7	3	1	1	25.54	0	100.0	0	unl
116962	22025	65046	11	11	116.7	28.4	1	5.7	3	1	1	24.83	0	0.3228758467970448	0	unl
116962	55030	61042	11	11	32.5	1.2	1	0.7	3	1	1	12.77	0	100.0	0	unl
116962	55030	65046	11	11	32.5	28.4	1	5.7	3	1	1	6.11	0	0.3228758467970448	0	unl
116962	67056	69063	11	11	57.7	0.0	2	6.2	3	0	0	3.34	0	100.0	0	unl
116962	65046	61042	11	11	28.4	1.2	1	0.7	3	1	1	9.19	0	100.0	0	unl
122660	9110	9111	11	11	883.4	78.0	1	14.6	1	1	1	0.0	0	100.0	0	unl
122660	9110	62106	11	11	883.4	5.5	1	2.5	2	1	1	11.4	0	100.0	0	unl
122660	9110	38040	11	11	883.4	6.4	1	1.1	2	1	1	14.13	0	0.38008312042887366	0	unl
122660	9110	32034	11	11	883.4	5.7	1	2.5	2	1	1	15.87	0	100.0	0	unl
122660	9110	54071	11	13	883.4	101.3	3	30.1	2	1	1	12.05	1	0.08800840998174891	0	in
122660	9110	29031	11	11	883.4	8.4	1	2.1	2	1	1	18.02	0	100.0	0	unl
122660	9110	50052	11	11	883.4	0.8	2	5.4	3	0	1	3.55	0	100.0	0	unl
122660	9110	13022	11	11	883.4	3.4	1	0.5	4	1	1	224.26	0	100.0	0	unl
122660	9110	14023	11	11	883.4	1.9	1	0.4	4	1	1	308.51	0	100.0	0	unl
122660	9110	15024	11	11	883.4	1.6	1	0.4	4	1	1	296.16	0	100.0	0	unl
122660	9110	16025	11	11	883.4	1.2	1	0.2	4	1	1	320.11	0	100.0	0	unl
122660	9110	17026	11	11	883.4	1.7	1	0.5	4	1	1	303.25	0	100.0	0	unl
122660	9110	37039	11	11	883.4	1.9	1	0.9	3	1	1	9.97	0	0.324201241814723	0	unl
122660	9110	63107	11	11	883.4	0.3	1	0.3	4	1	1	300.7	0	100.0	0	unl
122660	9111	62106	11	11	78.0	5.5	1	2.5	2	1	1	40.26	0	100.0	0	unl
122660	9111	38040	11	11	78.0	6.4	1	1.1	2	1	1	65.18	0	0.38008312042887366	0	unl
122660	9111	32034	11	11	78.0	5.7	1	2.5	2	1	1	69.98	0	100.0	0	unl
122660	9111	29031	11	11	78.0	8.4	1	2.1	2	1	1	83.49	0	100.0	0	unl
122660	9111	13022	11	11	78.0	3.4	1	0.5	4	1	1	224.31	0	100.0	0	unl
122660	9111	14023	11	11	78.0	1.9	1	0.4	4	1	1	308.51	0	100.0	0	unl
122660	9111	15024	11	11	78.0	1.6	1	0.4	4	1	1	296.22	0	100.0	0	unl
122660	9111	16025	11	11	78.0	1.2	1	0.2	4	1	1	320.11	0	100.0	0	unl
122660	9111	17026	11	11	78.0	1.7	1	0.5	4	1	1	303.25	0	100.0	0	unl
122660	9111	37039	11	11	78.0	1.9	1	0.9	3	1	1	9.97	0	0.324201241814723	0	unl
122660	9111	63107	11	11	78.0	0.3	1	0.3	4	1	1	300.7	0	100.0	0	unl
131357	12014	52037	11	13	644.3	1.2	1	0.5	4	1	1	44.82	1	100.0	0	unl
137238	143057	38010	11	11	89.4	0.9	1	0.7	3	1	1	16.42	0	0.9240455429673817	0	unl
137238	143057	41013	11	11	89.4	1.0	1	0.1	3	1	1	80.22	0	100.0	0	unl
137238	143057	7009	11	11	89.4	51.1	2	19.4	4	1	1	75.96	0	100.0	0	unl
137238	143055	43015	11	11	23.6	1.3	1	3.8	2	1	0	47.34	0	100.0	0	unl
137238	143056	143055	11	11	370.5	23.6	1	4.6	1	1	0	0.0	0	34.07686500184789	0	unl
137238	143056	43015	11	11	370.5	1.3	1	3.8	2	1	0	29.54	0	100.0	0	unl
137238	7009	38010	11	11	51.1	0.9	1	0.7	3	1	1	109.88	0	0.9240455429673817	0	unl
137238	7009	41013	11	11	51.1	1.0	1	0.1	3	1	1	166.78	0	100.0	0	unl
138009	12088	49041	11	11	1173.1	0.1	1	1.9	2	1	1	19.27	0	100.0	0	unl
138009	12088	18021	11	11	1173.1	1.6	1	0.4	4	1	1	254.52	0	100.0	0	unl
138009	12088	32024	11	11	1173.1	5.0	1	0.9	3	1	1	15.51	0	0.21419940233834792	0	unl
138009	12088	33025	11	11	1173.1	0.8	1	0.6	3	1	1	13.15	0	100.0	0	unl
163543	14127	14126	11	211	149.3	88.3	7	32.7	1	1	1	0.0	1	100.0	0	unl
163543	14127	17048	11	11	149.3	4.7	1	0.7	4	1	1	307.96	0	100.0	0	unl
163543	14127	69098	11	11	149.3	3.2	1	1.3	3	1	1	4.98	0	100.0	0	unl
163543	14129	14126	11	211	192.7	88.3	7	32.7	1	1	1	0.0	1	100.0	0	unl
163543	14129	14127	11	11	192.7	149.3	10	38.3	1	1	1	0.0	0	100.0	0	unl
163543	14129	17048	11	11	192.7	4.7	1	0.7	4	1	1	312.81	0	100.0	0	unl
163543	14129	69098	11	11	192.7	3.2	1	1.3	3	1	1	4.98	0	100.0	0	unl
163543	14131	14126	11	211	193.3	88.3	7	32.7	1	1	1	0.0	1	100.0	0	unl
163543	14131	14127	11	11	193.3	149.3	10	38.3	1	1	1	0.0	0	100.0	0	unl
163543	14131	14129	11	11	193.3	192.7	10	63.5	1	1	1	0.0	0	100.0	0	unl
163543	14131	17048	11	11	193.3	4.7	1	0.7	4	1	1	287.54	0	100.0	0	unl
163543	14131	69098	11	11	193.3	3.2	1	1.3	3	1	1	4.98	0	100.0	0	unl
168596	14153	75097	11	11	2000.1	2.4	1	2.1	2	1	1	27.46	0	100.0	0	unl
172230	5027	5119	11	11	1470.2	1.7	1	2.3	1	0	1	0.0	0	0.3598177711873716	0	unl
174637	9019	12046	11	2212	785.3	1.5	1	2.4	4	1	1	246.95	1	100.0	0	unl
174637	9019	24049	11	11	785.3	0.8	1	0.3	3	1	1	54.25	0	100.0	0	unl
174637	9019	37062	11	11	785.3	4.2	1	0.9	3	1	1	5.57	0	100.0	0	unl
196649	11113	16078	11	11	1607.9	1.2	1	0.1	4	1	1	251.25	0	100.0	0	unl
196649	11113	17079	11	11	1607.9	0.1	1	0.3	4	1	1	161.14	0	100.0	0	unl
214469	16078	108174	11	11	1797.1	8.9	1	3.3	2	1	1	5.17	0	0.2438973745779957	0	unl
214469	16078	83119	11	11	1797.1	14.8	2	11.1	2	1	1	22.69	0	100.0	0	unl
214469	16078	56089	11	11	1797.1	4.1	1	1.0	2	1	1	31.47	0	100.0	0	unl
214469	16078	22087	11	11	1797.1	15.1	1	4.6	2	1	1	132.86	0	100.0	1	unl
219295	75101	77103	11	11	21.1	1.9	1	2.5	2	1	0	47.75	0	100.0	0	unl
219295	75101	21072	11	11	21.1	1.6	1	0.1	4	1	0	236.08	0	100.0	0	unl
219295	75101	65091	11	11	21.1	2.5	1	0.7	3	1	0	113.11	0	0.2886429552799542	0	unl
234638	10041	50053	11	11	1001.3	4.7	1	1.6	2	1	1	22.07	0	0.20832718483183288	0	unl
234638	10041	43046	11	11	1001.3	1.4	1	0.2	3	1	1	43.64	0	100.0	0	unl
234638	10041	45048	11	11	1001.3	1.1	1	0.8	3	1	1	7.03	0	1.6562258653006454	0	unl
234638	10018	91114	11	11	24.0	2.0	1	1.6	2	1	0	105.56	0	100.0	0	unl
235435	42066	22061	11	11	40.4	4.6	1	2.4	2	0	1	5.38	0	100.0	0	unl
235435	2031	2051	11	11	133.3	42.1	1	3.3	1	0	0	3.92	0	100.0	0	unl
239794	2069	45097	11	11	2690.6	1.5	1	1.9	2	1	1	40.32	0	100.0	0	unl
239794	2069	58112	11	11	2690.6	7.3	1	1.1	3	1	1	36.21	0	0.3329201313845306	0	unl
246579	19047	54093	11	11	1655.8	7.1	1	2.2	2	1	1	54.55	0	0.30324058336296855	0	unl
246579	19047	86144	11	11	1655.8	1.0	1	2.6	2	1	1	160.82	0	5.4273871408494045	0	unl
246579	19047	24082	11	11	1655.8	1.7	1	5.6	2	1	1	175.89	0	6.733607259050274	0	unl
246579	19047	57096	11	11	1655.8	1.7	1	0.3	3	0	1	3.53	0	100.0	0	unl
256587	11301	74217	11	11	3591.6	1.8	1	1.7	2	1	1	19.0	0	100.0	1	unl
256587	11301	57200	11	11	3591.6	17.7	4	4.1	2	1	1	7.17	0	100.0	0	unl
256587	11301	59202	11	11	3591.6	14.0	1	2.4	2	1	1	10.43	0	100.0	0	unl
256587	11301	66209	11	11	3591.6	3.0	1	1.0	2	1	1	30.6	0	0.4095001929217768	0	unl
256587	11301	16183	11	2212	3591.6	14.0	1	0.8	4	1	1	230.2	1	0.15478030466004342	0	unl
256587	11301	80223	11	11	3591.6	1.2	1	0.6	3	1	1	19.44	0	2.0519511595584885	0	unl
256587	11301	85228	11	11	3591.6	1.7	1	0.3	3	1	1	27.33	0	100.0	0	unl
256587	11301	133294	11	11	3591.6	4.1	1	0.7	4	1	1	205.45	0	100.0	0	unl
267597	5121	12040	11	2212	1312.5	3.9	1	0.6	4	1	1	277.65	1	100.0	0	unl
267597	5121	70082	11	11	1312.5	1.9	1	0.1	3	0	1	5.41	0	100.0	0	unl
267597	5121	72084	11	2212	1312.5	3.0	1	0.4	3	1	1	15.28	1	100.0	0	unl
267597	5121	79091	11	11	1312.5	0.3	1	2.9	3	0	1	4.16	0	100.0	0	unl
268067	15080	15079	11	11	723.1	2.7	1	3.2	1	1	1	0.0	0	1.4706921056938722	0	unl
268067	15080	50022	11	11	723.1	1.1	1	0.4	3	1	1	61.59	0	100.0	0	unl
268784	13027	13003	11	11	1050.3	13.8	1	2.8	1	1	1	0.0	0	0.5485775429005323	0	unl
268784	13027	58081	11	11	1050.3	23.1	2	6.1	2	1	1	19.91	0	100.0	1	unl
268784	13027	78124	11	11	1050.3	95.2	6	16.8	2	1	1	30.22	0	100.0	0	unl
268784	13027	39062	11	11	1050.3	12.6	2	2.4	2	1	1	21.02	0	100.0	0	unl
268784	13027	53076	11	11	1050.3	2.0	1	0.4	3	1	1	49.92	0	100.0	0	unl
268784	58081	13003	11	11	23.1	13.8	1	2.8	1	1	1	28.36	0	0.5485775429005323	0	unl
268784	58081	39062	11	11	23.1	12.6	2	2.4	2	1	1	81.2	0	100.0	0	unl
268784	58081	53076	11	11	23.1	2.0	1	0.4	3	1	1	72.65	0	100.0	0	unl
268784	78124	13003	11	11	95.2	13.8	1	2.8	1	1	1	33.23	0	0.5485775429005323	0	unl
268784	78124	58081	11	11	95.2	23.1	2	6.1	2	1	1	6.8	0	100.0	1	unl
268784	78124	39062	11	11	95.2	12.6	2	2.4	2	1	1	93.75	0	100.0	0	unl
268784	78124	37060	11	11	95.2	1.3	1	0.3	3	0	1	4.73	0	100.0	0	unl
268784	78124	53076	11	11	95.2	2.0	1	0.4	3	1	1	83.27	0	100.0	0	unl
268784	75109	20054	11	11	97.4	20.7	1	5.7	2	1	0	193.58	0	100.0	0	unl
268784	75109	52075	11	11	97.4	0.4	1	0.3	3	1	0	119.24	0	100.0	0	unl
268784	20054	52075	11	11	20.7	0.4	1	0.3	3	1	0	335.49	0	100.0	0	unl
269774	87134	13237	11	11	1136.4	916.1	48	196.4	2	1	1	27.39	0	100.0	1	in
269774	87134	97197	11	11	1136.4	250.8	8	56.5	2	1	1	39.15	0	100.0	1	in
269774	87134	30042	11	11	1136.4	3.2	1	2.2	2	1	1	58.28	0	100.0	0	unl
269774	87134	41053	11	11	1136.4	13.6	1	3.4	2	1	1	12.61	0	100.0	1	unl
269774	87134	36048	11	11	1136.4	24.0	1	3.5	2	1	1	34.54	0	100.0	1	unl
269774	87134	84093	11	11	1136.4	3.0	1	0.8	3	1	1	3.43	0	0.4072061454050583	0	unl
269774	87134	37049	11	13	1136.4	6.5	2	3.8	4	1	1	54.43	1	100.0	0	unl
269774	13237	97197	11	11	916.1	250.8	8	56.5	2	1	1	7.7	0	100.0	1	in
269774	13237	30042	11	11	916.1	3.2	1	2.2	2	1	1	24.15	0	100.0	0	unl
269774	13237	41053	11	11	916.1	13.6	1	3.4	2	1	1	132.76	0	100.0	1	unl
269774	13237	36048	11	11	916.1	24.0	1	3.5	2	1	1	163.56	0	100.0	1	unl
269774	13237	84093	11	11	916.1	3.0	1	0.8	3	1	1	28.28	0	0.4072061454050583	0	unl
269774	13237	37049	11	13	916.1	6.5	2	3.8	4	1	1	176.02	1	100.0	0	unl
269774	97197	30042	11	11	250.8	3.2	1	2.2	2	1	1	44.14	0	100.0	0	unl
269774	97197	41053	11	11	250.8	13.6	1	3.4	2	1	1	145.35	0	100.0	1	unl
269774	97197	36048	11	11	250.8	24.0	1	3.5	2	1	1	176.51	0	100.0	1	unl
269774	97197	31043	11	11	250.8	6.2	1	1.8	3	0	1	4.77	0	100.0	0	unl
269774	97197	84093	11	11	250.8	3.0	1	0.8	3	1	1	39.79	0	0.4072061454050583	0	unl
269774	97197	37049	11	13	250.8	6.5	2	3.8	4	1	1	194.21	1	100.0	0	unl
269774	36048	30042	11	11	24.0	3.2	1	2.2	2	1	1	158.5	0	100.0	0	unl
269774	36048	41053	11	11	24.0	13.6	1	3.4	2	1	1	36.72	0	100.0	1	unl
269774	36048	84093	11	11	24.0	3.0	1	0.8	3	1	1	163.42	0	0.4072061454050583	0	unl
269774	36048	37049	11	13	24.0	6.5	2	3.8	4	1	1	30.92	1	100.0	0	unl
271851	23010	26022	11	2212	1256.1	1.4	1	0.7	4	1	1	205.68	1	100.0	0	unl
271851	23010	99023	11	11	1256.1	2.1	1	0.6	3	1	1	18.82	0	100.0	0	unl
271851	23010	107031	11	11	1256.1	1.7	1	0.3	3	1	1	38.18	0	100.0	0	unl
30504	11008	11021	11	13	48.3	1.9	1	7.0	1	1	1	0.0	1	100.0	0	unl
30504	11008	11066	11	11	48.3	3.6	1	2.1	1	1	1	0.0	0	100.0	0	unl
30504	11008	11069	11	11	48.3	17.1	1	8.7	1	1	1	0.0	0	100.0	0	unl
30504	11008	63045	11	11	48.3	12.1	1	4.1	2	1	1	15.18	0	100.0	0	unl
30504	11008	65047	11	11	48.3	7.3	1	9.1	2	1	1	43.61	0	0.183487101889102	0	unl
30504	11008	48030	11	11	48.3	7.9	1	2.0	2	1	1	94.63	0	100.0	1	unl
30504	11008	22022	11	11	48.3	1.6	1	0.3	4	1	1	238.96	0	100.0	0	unl
30504	11008	47029	11	11	48.3	1.7	1	0.6	3	0	1	4.58	0	100.0	0	unl
30504	11008	67058	11	11	48.3	0.8	1	0.7	3	0	1	2.03	0	1.1687404875849674	0	unl
30504	11065	11008	11	11	321.2	48.3	2	15.3	1	1	1	0.0	0	100.0	0	unl
30504	11065	11021	11	13	321.2	1.9	1	7.0	1	1	1	0.0	1	100.0	0	unl
30504	11065	11066	11	11	321.2	3.6	1	2.1	1	1	1	0.0	0	100.0	0	unl
30504	11065	11069	11	11	321.2	17.1	1	8.7	1	1	1	0.0	0	100.0	0	unl
30504	11065	63045	11	11	321.2	12.1	1	4.1	2	1	1	2.83	0	100.0	0	unl
30504	11065	65047	11	11	321.2	7.3	1	9.1	2	1	1	47.04	0	0.183487101889102	0	unl
30504	11065	48030	11	11	321.2	7.9	1	2.0	2	1	1	25.18	0	100.0	1	unl
30504	11065	22022	11	11	321.2	1.6	1	0.3	4	1	1	245.17	0	100.0	0	unl
30504	11065	67058	11	11	321.2	0.8	1	0.7	3	0	1	3.21	0	1.1687404875849674	0	unl
30504	11065	68059	11	11	321.2	7.4	1	1.7	3	0	1	5.22	0	0.1958845175903888	0	unl
30504	11068	11008	11	11	659.7	48.3	2	15.3	1	1	1	0.0	0	100.0	0	unl
30504	11068	11021	11	13	659.7	1.9	1	7.0	1	1	1	0.0	1	100.0	0	unl
30504	11068	11065	11	11	659.7	321.2	20	71.2	1	1	1	0.0	0	100.0	0	unl
30504	11068	11066	11	11	659.7	3.6	1	2.1	1	1	1	0.0	0	100.0	0	unl
30504	11068	11069	11	11	659.7	17.1	1	8.7	1	1	1	0.0	0	100.0	0	unl
30504	11068	63045	11	11	659.7	12.1	1	4.1	2	1	1	15.34	0	100.0	0	unl
30504	11068	65047	11	11	659.7	7.3	1	9.1	2	1	1	46.84	0	0.183487101889102	0	unl
30504	11068	48030	11	11	659.7	7.9	1	2.0	2	1	1	94.63	0	100.0	1	unl
30504	11068	22022	11	11	659.7	1.6	1	0.3	4	1	1	214.21	0	100.0	0	unl
30504	11068	47029	11	11	659.7	1.7	1	0.6	3	0	1	4.88	0	100.0	0	unl
30504	11068	67058	11	11	659.7	0.8	1	0.7	3	0	1	3.21	0	1.1687404875849674	0	unl
342199	20032	69087	11	11	745.1	53.5	2	10.2	2	1	1	5.36	0	100.0	0	unl
342199	20032	24033	11	11	745.1	0.6	1	0.3	4	1	1	186.75	0	100.0	0	unl
342199	20032	70090	11	11	745.1	23.8	1	6.0	3	1	1	63.41	0	100.0	0	unl
342199	69087	24033	11	11	53.5	0.6	1	0.3	4	1	1	207.28	0	100.0	0	unl
342199	69087	41041	11	11	53.5	0.4	1	0.4	3	0	1	5.14	0	100.0	0	unl
342199	69087	70090	11	11	53.5	23.8	1	6.0	3	1	1	50.06	0	100.0	0	unl
342199	70090	24033	11	11	23.8	0.6	1	0.3	4	1	1	263.87	0	100.0	0	unl
350186	6044	42021	11	11	673.7	2.8	1	0.4	3	1	1	24.06	0	100.0	0	unl
350186	6044	44023	11	11	673.7	3.9	1	0.4	3	1	1	33.74	0	100.0	0	unl
350186	6044	45024	11	11	673.7	2.8	1	0.6	3	1	1	4.3	0	100.0	0	unl
350186	6044	47026	11	11	673.7	1.1	1	0.5	3	1	1	21.96	0	100.0	0	unl
360535	7060	39085	11	11	1933.3	6.6	1	1.5	2	1	1	15.06	0	100.0	0	unl
360535	7060	30076	11	11	1933.3	4.9	1	1.0	3	1	1	21.66	0	100.0	0	unl
388	23032	23028	11	211	1964.1	776.8	29	153.5	1	1	1	0.0	1	100.0	0	unl
388	23032	28067	11	11	1964.1	5.0	1	2.9	3	1	1	318.92	0	1.0054942094796795	0	unl
388	23032	27066	11	11	1964.1	4.8	1	0.9	4	1	1	359.58	0	0.265846934754689	0	unl
388	23032	57072	11	2212	1964.1	0.4	1	0.1	3	1	1	36.21	1	100.0	0	unl
388	23032	70086	11	2212	1964.1	3.0	1	0.0	3	1	1	10.56	1	100.0	0	unl
388	23032	97179	11	11	1964.1	4.3	1	2.3	4	1	1	323.56	0	100.0	0	unl
38856	12035	12088	11	11	272.0	86.2	1	10.7	1	1	1	0.0	0	100.0	0	unl
38856	12035	12089	11	11	272.0	79.4	3	32.1	1	1	1	0.0	0	100.0	0	unl
38856	12035	12082	11	11	272.0	1.8	1	1.0	1	0	1	1.19	0	100.0	0	unl
38856	12035	66070	11	13	272.0	3.2	1	0.6	4	1	1	43.33	1	100.0	0	unl
38856	12088	12089	11	11	86.2	79.4	3	32.1	1	1	1	0.0	0	100.0	0	unl
38856	12088	12082	11	11	86.2	1.8	1	1.0	1	0	1	2.2	0	100.0	0	unl
38856	12088	66070	11	13	86.2	3.2	1	0.6	4	1	1	116.43	1	100.0	0	unl
38856	12089	12082	11	11	79.4	1.8	1	1.0	1	0	1	1.81	0	100.0	0	unl
38856	12089	66070	11	13	79.4	3.2	1	0.6	4	1	1	77.71	1	100.0	0	unl
38856	12090	12035	11	11	365.1	272.0	22	89.3	1	1	1	0.0	0	100.0	0	unl
38856	12090	12088	11	11	365.1	86.2	1	10.7	1	1	1	0.0	0	100.0	0	unl
