ev	site	shw	seg	pdg	verdict	final_owner	kept	len_cm	site_ang	dist_cm	ang15	ang60	ao
100222	pass3_cone	113236	108119	11	UNL	113236	1	19.01	12.27	86.64	12.27	11.47	0.0
100222	pass3_cone	113236	108129	11	UNL	113236	1	6.89	12.27	86.64	12.27	11.47	0.0
100222	pass3_cone	113236	114196	13	UNL	113236	1	0.56	8.28	74.63	8.28	6.59	0.0
100222	pass3_cone	113236	115197	11	UNL	113236	1	3.18	7.4	70.27	7.4	7.8	0.0
100222	pass3_cone	113236	116206	11	UNL	113236	1	5.13	9.8	79.28	9.8	10.16	0.0
100222	pass3_cone	113236	116208	11	UNL	113236	1	2.58	7.81	75.98	7.81	7.38	0.0
100222	pass3_cone	113236	116209	11	UNL	113236	1	3.55	8.51	77.41	8.51	8.45	0.0
100222	pass3_cone	113236	116210	11	UNL	113236	1	4.75	8.51	77.41	8.51	8.45	0.0
100222	pass3_cone	113236	116211	11	UNL	113236	1	4.67	8.51	77.41	8.51	8.45	0.0
100222	pass3_cone	113236	116214	11	UNL	113236	1	5.6	6.56	71.19	6.56	6.09	0.0
100222	pass3_cone	113236	118217	11	UNL	113236	1	5.37	5.87	85.72	5.87	5.2	0.0
100222	pass3_cone	113236	118222	11	UNL	113236	1	3.48	5.51	89.92	5.51	5.25	0.0
100222	pass3_cone	113236	120226	11	UNL	113236	1	0.64	3.9	78.04	3.9	2.79	0.0
100222	pass3_cone	113236	14234	0	UNL	113236	1	3.14	4.5	62.89	4.5	5.02	0.0
100222	pass3_cluster_map	113236	14006	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108098	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108120	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108121	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108125	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108127	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108128	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108132	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108133	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108134	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108135	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108136	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108138	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108141	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108142	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108143	211	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108145	13	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108146	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108149	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108150	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108151	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108152	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108154	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108155	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108156	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108157	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108159	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108160	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108162	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108163	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108164	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108165	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108166	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108167	11	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
100222	pass3_cluster_map	113236	108238	0	UNL	113236	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
170761	pass3_cone	8023	35038	13	UNL	8023	1	0.27	6.83	39.88	6.83	6.83	0.0
170761	pass3_cone	8023	36039	13	UNL	8023	1	0.31	19.11	24.5	19.11	19.95	0.0
170761	pass3_cone	8023	38041	13	UNL	8023	1	0.25	23.32	9.41	23.32	28.94	0.0
170761	pass3_cone	8049	40043	13	UNL	8049	1	0.71	28.68	32.75	28.68	28.68	5.0
170761	pass3_cone	8049	41044	13	UNL	8049	1	0.7	12.47	42.24	12.47	13.64	5.0
171143	pass3_cone	8032	51015	2212	UNL	8032	1	0.57	13.86	48.4	13.86	13.33	0.0
171143	pass3_cone	8032	56020	13	UNL	8032	1	0.24	19.28	49.54	19.28	31.15	0.0
171143	pass3_cone	8032	70030	13	UNL	8032	1	0.48	20.25	12.02	20.25	5.12	0.0
171729	pass3_cone	9005	20012	13	UNL	9005	1	0.85	18.82	16.26	21.91	22.22	0.0
173819	pass3_cone	14028	38038	2212	UNL	14028	1	37.81	8.02	3.41	8.02	8.02	0.0
176533	pass3_cone	11032	11012	11	UNL	11032	1	2.66	6.03	48.98	6.72	5.86	0.0
176533	pass3_cone	11035	30045	13	UNL	30045	0	0.39	20.43	62.87	20.43	20.35	0.0
176533	pass3_cone	11035	34049	13	UNL	30045	0	0.15	21.17	70.69	21.17	20.94	0.0
176533	pass3_cone	11032	36051	13	UNL	11032	1	0.23	7.67	54.75	7.76	8.18	0.0
176533	pass3_cone	11032	37052	13	UNL	11032	1	0.35	3.77	49.96	3.47	4.41	0.0
176533	pass3_cone	11032	39054	13	UNL	11032	1	0.62	2.69	50.95	3.26	2.82	0.0
176533	pass3_cone	11032	40055	11	UNL	11032	1	0.76	4.32	51.71	3.29	5.1	0.0
176533	pass3_cone	11032	41056	11	UNL	11032	1	1.67	1.41	52.01	0.3	2.26	0.0
176533	pass3_cone	11032	42057	13	UNL	11032	1	0.2	5.0	56.74	4.07	5.47	0.0
176533	pass3_cone	11032	43058	2212	UNL	11032	1	0.58	11.05	67.44	11.63	10.71	0.0
176533	pass3_cone	11032	44059	11	UNL	11032	1	3.26	4.2	59.91	3.43	4.48	0.0
176533	pass3_cone	11032	45060	13	UNL	11032	1	0.46	8.44	54.5	7.05	9.04	0.0
176533	pass3_cone	11032	46061	13	UNL	11032	1	0.61	22.52	60.51	20.94	22.9	0.0
176533	pass3_cone	11032	48063	13	UNL	11032	1	0.38	5.49	65.97	5.78	5.37	0.0
176533	pass3_cone	11032	49064	13	UNL	11032	1	0.38	0.67	84.58	1.77	0.63	0.0
176533	pass3_cone	11032	50065	13	UNL	11032	1	0.19	3.84	91.88	5.32	3.45	0.0
176533	pass3_cone	11032	53068	13	UNL	11032	1	0.17	11.75	70.75	13.16	11.49	0.0
176533	pass3_cone	11032	54069	13	UNL	11032	1	0.48	24.5	54.92	24.94	24.54	0.0
176533	pass3_cone	11032	56071	2212	UNL	11032	1	0.23	6.21	72.05	5.94	6.8	0.0
176533	pass3_cone	11032	70074	13	UNL	11032	1	1.77	5.43	46.65	5.42	5.96	0.0
176533	pass3_cone	11032	71076	11	UNL	11032	1	5.43	7.38	72.82	8.02	7.02	0.0
176533	pass3_cone	11032	71077	13	UNL	11032	1	5.06	4.93	69.04	6.06	4.46	0.0
176533	pass3_cone	11032	71078	11	UNL	11032	1	9.18	4.93	69.04	6.06	4.46	0.0
176533	pass3_cone	11032	72079	211	UNL	11032	1	0.0	9.47	69.75	10.59	8.99	0.0
176533	pass3_cone	11032	73080	2212	UNL	11032	1	0.35	4.61	62.7	5.72	4.15	0.0
275011	pass3_cone	11038	43015	13	UNL	11038	1	0.33	16.28	25.66	16.28	16.28	0.0
275011	pass3_cone	11038	47019	11	UNL	11038	1	3.87	1.53	38.42	1.53	5.5	0.0
280159	pass3_cone	12119	84067	2212	UNL	12119	1	10.28	18.5	15.52	18.5	18.5	0.0
280159	pass3_cone	12119	89097	11	UNL	12119	1	6.98	23.22	40.73	23.22	15.82	0.0
280159	pass3_cluster_map	12119	84048	11	UNL	12119	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
280159	pass3_cluster_map	12119	84058	11	UNL	12119	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
280159	pass3_cluster_map	12119	84063	11	UNL	12119	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
280159	pass3_cluster_map	12119	84066	11	UNL	12119	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
280159	pass3_cluster_map	12119	84068	11	UNL	12119	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
280159	pass3_cluster_map	12119	84069	11	UNL	12119	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
280159	pass3_cluster_map	12119	84070	11	UNL	12119	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
280159	pass3_cluster_map	12119	84073	11	UNL	12119	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
280159	pass3_cluster_map	12119	84074	11	UNL	12119	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
282271	pass3_cone	6063	34021	13	UNL	6063	1	0.96	8.03	58.18	8.03	8.96	0.0
282271	pass3_cone	6063	40027	11	UNL	6063	1	0.82	24.08	20.74	24.08	26.9	0.0
284206	pass3_cone	10054	36038	13	UNL	10054	1	0.36	22.24	26.7	22.24	15.74	0.0
284206	pass3_cone	10054	37039	13	UNL	10054	1	0.4	8.24	31.42	8.24	6.24	0.0
284206	pass3_cone	10054	38041	11	UNL	10054	1	7.89	1.25	33.84	1.25	7.16	0.0
284206	pass3_cone	10052	38042	11	UNL	10052	1	1.88	1.39	41.13	1.39	4.66	0.0
284206	pass3_cone	10052	38043	11	UNL	10052	1	8.04	5.9	34.49	5.9	6.69	0.0
287794	pass3_cone	5026	22019	13	UNL	5026	1	0.31	14.94	41.34	14.94	14.94	0.0
287794	pass3_cone	5026	24021	13	UNL	24021	0	0.9	23.65	76.76	23.65	31.7	0.0
289508	pass3_cone	17012	48026	2212	UNL	17012	1	0.1	12.7	22.85	14.36	16.03	0.0
289508	pass3_cone	17012	49033	11	UNL	17012	1	7.37	22.75	22.49	23.1	21.96	0.0
289508	pass3_cone	17012	49036	11	UNL	17012	1	5.37	23.86	18.8	23.73	17.0	0.0
289508	pass3_cone	17012	49037	11	UNL	17012	1	6.25	14.03	18.51	13.42	5.67	0.0
289508	pass3_cone	17012	49038	2212	UNL	17012	1	3.65	14.68	15.02	14.0	5.19	0.0
289508	pass3_cluster_map	17012	49028	11	UNL	17012	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
289508	pass3_cluster_map	17012	49034	11	UNL	17012	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
289508	pass3_cluster_map	17012	49035	11	UNL	17012	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
291072	pass3_cone	21023	54046	2212	UNL	21023	1	0.79	8.03	124.91	9.67	7.67	0.0
291072	pass3_cone	21023	55047	2212	UNL	21023	1	0.24	6.72	125.94	5.79	4.36	0.0
291072	pass3_cone	21023	57049	13	UNL	21023	1	1.11	4.37	54.21	3.41	8.0	0.0
291072	pass3_cone	21023	58050	11	UNL	21023	1	0.75	14.19	45.17	14.1	10.4	0.0
291072	pass3_cone	21023	59051	13	UNL	21023	1	0.37	10.88	53.06	9.8	8.18	0.0
291072	pass3_cone	21023	60052	13	UNL	21023	1	0.17	24.25	27.4	25.78	22.91	0.0
291072	pass3_cone	21023	61053	11	UNL	21023	1	3.33	16.21	46.28	16.01	20.54	0.0
291072	pass3_cone	21023	63055	11	UNL	21023	1	0.65	5.82	39.02	4.1	6.28	0.0
291072	pass3_cone	21023	64056	11	UNL	21023	1	0.8	20.71	33.58	20.31	18.12	0.0
291072	pass3_cone	21023	66058	13	UNL	21023	1	0.31	13.2	45.57	11.56	13.92	0.0
291072	pass3_cone	21023	68060	2212	UNL	21023	1	2.94	3.79	47.8	2.45	5.31	0.0
291072	pass3_cone	21023	71064	13	UNL	21023	1	2.12	12.14	52.16	10.92	13.18	0.0
291072	pass3_cone	21023	71068	11	UNL	21023	1	3.35	12.5	53.96	11.4	13.06	0.0
291072	pass3_cone	21023	74072	11	UNL	21023	1	4.18	5.63	74.63	5.24	4.22	0.0
291072	pass3_cone	21023	74074	11	UNL	21023	1	7.23	5.78	78.63	5.3	4.28	0.0
291072	pass3_cone	21023	74075	13	UNL	21023	1	2.74	1.77	82.81	2.35	1.83	0.0
291072	pass3_cone	21023	75076	2212	UNL	21023	1	0.3	3.39	94.23	4.98	5.48	0.0
291072	pass3_cone	21023	153077	13	UNL	21023	1	0.24	12.05	43.31	13.11	12.44	0.0
291072	pass3_cone	21023	154078	11	UNL	21023	1	3.65	4.31	38.56	6.03	6.09	0.0
291072	pass3_cone	21023	155079	11	UNL	21023	1	2.21	6.98	38.47	6.15	5.28	0.0
291072	pass3_cone	21023	156084	11	UNL	21023	1	5.76	11.8	55.94	12.95	11.78	0.0
294174	pass3_proximity	16004	44033	11	UNL	16004	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
294174	pass3_proximity	16028	76078	13	UNL	16028	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
294174	pass3_proximity	16004	43032	13	UNL	16004	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
318703	pass3_cone	17067	46045	13	UNL	17067	1	0.66	18.96	15.24	16.85	41.17	0.0
318703	pass3_cone	17067	62062	11	UNL	17067	1	4.78	15.52	34.19	16.33	22.7	0.0
318769	pass3_cone	31026	111057	13	UNL	31026	1	0.59	17.94	20.89	17.94	19.15	0.0
318769	pass3_cone	31026	127076	13	UNL	31026	1	0.22	11.41	28.27	11.41	11.12	0.0
318769	pass3_cone	31026	128077	13	UNL	31026	1	0.19	23.56	39.1	23.56	23.28	0.0
318769	pass3_cone	31026	129078	13	UNL	31026	1	0.66	18.25	28.05	18.25	20.35	0.0
318769	pass3_cone	31026	138087	2212	UNL	31026	1	3.4	22.86	53.89	22.86	19.13	0.0
318769	pass3_cone	31026	140089	11	UNL	31026	1	17.68	18.22	34.93	18.22	9.06	0.0
318769	pass3_cone	31026	141090	11	UNL	31026	1	3.55	16.2	26.21	16.2	1.86	0.0
321169	pass3_cone	16055	25024	11	UNL	16055	1	9.15	23.11	15.8	23.11	23.11	5.0
321169	pass3_cone	16059	54039	13	UNL	16059	1	0.22	12.21	69.68	12.21	9.95	0.0
321169	pass3_cone	16059	55040	11	UNL	16059	1	3.18	10.89	44.2	10.89	7.64	0.0
321169	pass3_cone	16059	56041	13	UNL	16059	1	0.28	20.97	23.38	20.97	21.57	0.0
321169	pass3_cone	16060	57042	13	UNL	16060	1	0.27	11.45	44.82	11.45	11.45	0.0
321169	pass3_cone	16059	59044	13	UNL	16059	1	0.39	8.03	33.83	8.03	7.69	0.0
321169	pass3_cone	16059	60045	13	UNL	16059	1	0.38	11.08	62.79	11.08	8.0	0.0
321169	pass3_cone	16059	70046	13	UNL	16059	1	0.02	4.9	25.41	4.9	7.26	0.0
321169	pass3_cone	16055	71047	2212	UNL	16055	1	0.08	8.38	17.06	8.38	23.84	5.0
321169	pass3_cone	16055	74050	13	UNL	76052	0	0.36	21.87	77.59	21.87	43.02	5.0
321169	pass3_cone	16055	75051	13	UNL	76052	0	0.32	25.75	77.0	25.75	44.0	5.0
321169	pass3_cone	16055	76052	13	UNL	76052	0	0.31	24.06	71.72	24.06	43.18	5.0
321169	pass3_cluster_map	16055	25022	11	UNL	16055	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
347824	pass3_cone	24114	86020	2212	UNL	24114	1	0.19	24.72	14.52	24.72	24.72	0.0
350354	pass3_cone	18092	49026	13	UNL	18092	1	0.37	13.47	77.55	13.47	11.69	0.0
350354	pass3_cone	18092	50027	11	UNL	18092	1	1.04	17.62	66.81	17.62	15.83	0.0
350354	pass3_cone	18092	58035	2212	UNL	18092	1	0.13	7.02	125.54	7.02	7.93	0.0
350354	pass3_cone	18092	59036	13	UNL	18092	1	0.26	10.23	48.84	10.23	10.45	0.0
350354	pass3_cone	18092	61038	11	UNL	18092	1	2.67	10.38	58.4	10.38	10.04	0.0
350354	pass3_cone	18092	62039	11	UNL	18092	1	2.43	7.78	115.69	7.78	9.53	0.0
350354	pass3_cone	18092	65042	11	UNL	18092	1	1.5	5.21	109.39	5.21	7.1	0.0
350354	pass3_cone	18092	69046	13	UNL	18092	1	0.21	8.07	40.75	8.07	7.08	0.0
350354	pass3_cone	18092	70047	2212	UNL	18092	1	1.16	2.24	76.85	2.24	3.63	0.0
350354	pass3_cone	18092	71048	13	UNL	18092	1	0.36	3.45	137.0	3.45	2.93	0.0
350354	pass3_cone	18092	72049	211	UNL	18092	1	0.0	7.27	19.8	7.27	8.54	0.0
350354	pass3_cone	18092	73050	13	UNL	18092	1	0.39	4.17	33.18	4.17	2.84	0.0
350354	pass3_cone	18092	75052	13	UNL	18092	1	1.08	10.45	57.13	10.45	11.8	0.0
350354	pass3_cone	18092	76053	11	UNL	18092	1	3.25	12.05	82.74	12.05	12.56	0.0
350354	pass3_cone	18092	77054	11	UNL	18092	1	4.3	9.49	36.72	9.49	9.39	0.0
350354	pass3_cone	18092	78055	13	UNL	18092	1	3.24	5.1	66.41	5.1	6.99	0.0
350354	pass3_cone	18092	87056	11	UNL	18092	1	5.56	5.6	74.46	5.6	6.75	0.0
350354	pass3_cone	18092	88057	11	UNL	18092	1	1.89	6.99	67.23	6.99	8.23	0.0
350354	pass3_cone	18092	89060	11	UNL	18092	1	6.09	6.59	64.34	6.59	7.97	0.0
350354	pass3_cone	18092	89061	11	UNL	18092	1	3.45	6.75	69.41	6.75	8.08	0.0
350354	pass3_cone	18092	89062	11	UNL	18092	1	3.54	6.75	69.41	6.75	8.08	0.0
350354	pass3_cone	18093	90063	13	UNL	18093	1	0.49	13.15	16.68	13.15	13.15	0.0
350354	pass3_cone	18092	91065	13	UNL	18092	1	0.54	9.7	77.09	9.7	7.94	0.0
350354	pass3_cone	18092	91066	11	UNL	18092	1	5.68	9.63	77.51	9.63	7.85	0.0
350354	pass3_cone	18092	92070	11	UNL	18092	1	12.0	7.23	85.09	7.23	8.56	0.0
350354	pass3_cone	18092	92076	11	UNL	18092	1	5.6	6.9	84.55	6.9	8.2	0.0
350354	pass3_cone	18092	92077	11	UNL	18092	1	4.81	5.43	87.03	5.43	4.91	0.0
350354	pass3_cone	18092	93078	13	UNL	18092	1	0.38	5.93	82.72	5.93	7.76	0.0
350354	pass3_cone	18092	94079	11	UNL	18092	1	2.2	5.81	79.87	5.81	7.69	0.0
350354	pass3_cluster_map	18092	18008	211	OUT	18009	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
350354	pass3_cluster_map	18092	18015	11	OUT	18092	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
390634	pass3_cone	1011	28029	13	UNL	1011	1	0.37	19.67	10.83	19.67	19.67	0.0
394167	pass3_cone	11009	31022	13	UNL	11009	1	0.28	7.96	73.3	7.93	7.96	0.0
394167	pass3_cone	11009	32023	13	UNL	11009	1	0.74	12.49	69.74	12.56	12.49	0.0
394167	pass3_cone	11009	33024	13	UNL	11009	1	0.32	15.15	59.33	11.73	15.15	0.0
394167	pass3_cone	11009	34025	11	UNL	11009	1	0.66	22.37	61.25	25.38	22.65	0.0
394167	pass3_cone	11009	37028	13	UNL	11009	1	0.33	8.1	99.04	11.07	8.36	0.0
394167	pass3_cone	11009	38029	2212	UNL	11009	1	0.43	4.57	84.29	7.93	4.88	0.0
394167	pass3_cone	11009	39030	11	UNL	11009	1	0.79	8.84	104.69	5.97	8.56	0.0
394167	pass3_cone	11009	42031	11	UNL	11009	1	2.8	5.17	46.72	6.16	5.17	0.0
394167	pass3_cone	11009	43032	13	UNL	11009	1	0.58	4.97	45.69	2.81	4.89	0.0
394167	pass3_cone	11009	45034	2212	UNL	11009	1	0.73	5.45	56.25	4.7	5.48	0.0
394167	pass3_cone	11009	46039	11	UNL	11009	1	4.1	7.1	80.72	4.25	6.82	0.0
394167	pass3_cone	11009	46040	11	UNL	11009	1	7.03	6.09	74.41	3.28	5.81	0.0
394167	pass3_cone	11009	46041	11	UNL	11009	1	4.13	7.1	80.72	4.25	6.82	0.0
395123	pass3_cone	21011	53005	11	UNL	21011	1	1.07	18.44	19.06	18.44	12.88	0.0
395597	pass3_cone	20004	85013	2212	OUT	85013	0	0.74	24.97	73.74	24.97	25.98	0.0
397630	pass3_cone	15047	28018	13	UNL	15047	1	0.25	18.99	24.54	18.99	18.99	0.0
406125	pass3_cone	8059	32015	11	UNL	8059	1	1.51	5.66	29.99	5.88	5.66	5.0
406125	pass3_cone	8059	33016	11	UNL	8059	1	2.53	6.81	12.75	6.6	5.77	5.0
406125	pass3_cone	8059	35018	11	UNL	8059	1	3.2	9.47	17.55	10.03	9.14	5.0
406125	pass3_cone	8059	36019	13	UNL	8059	1	0.31	8.8	30.49	10.67	11.75	5.0
406125	pass3_cone	8059	39022	13	UNL	8059	1	0.94	17.65	24.95	18.47	15.72	5.0
406125	pass3_cone	8059	40023	13	UNL	8059	1	0.27	10.72	24.6	8.83	11.21	5.0
406125	pass3_cone	8059	46029	13	UNL	8059	1	0.32	11.88	70.07	10.86	14.32	5.0
406125	pass3_cone	8059	50036	11	UNL	8059	1	6.23	3.05	52.7	1.35	4.71	5.0
406125	pass3_cone	8059	52038	13	UNL	8059	1	0.28	17.05	89.13	18.05	17.37	5.0
406125	pass3_cone	8059	56042	13	UNL	8059	1	0.3	15.44	78.01	16.32	15.6	5.0
406125	pass3_cone	8059	57043	13	UNL	8059	1	0.35	18.92	47.15	20.01	19.36	5.0
408304	pass3_cone	9033	34020	11	UNL	9033	1	0.66	15.78	38.54	15.78	15.78	0.0
408304	pass3_cone	9039	35021	11	UNL	9039	1	1.77	14.25	14.33	14.25	16.96	0.0
408304	pass3_cone	9039	38024	13	UNL	9039	1	3.4	6.57	36.01	5.41	5.25	0.0
408304	pass3_cone	9039	50025	13	UNL	9039	1	0.33	10.24	25.7	11.44	8.08	0.0
408304	pass3_cone	9039	51026	11	UNL	9039	1	3.8	8.35	14.52	8.64	13.41	0.0
408304	pass3_cone	9039	52028	11	UNL	9039	1	3.05	3.75	19.35	5.29	4.96	0.0
408304	pass3_cone	9039	52029	211	UNL	9039	1	1.02	5.32	18.47	6.82	5.83	0.0
408304	pass3_cone	9039	52030	13	UNL	9039	1	2.36	3.75	19.35	5.29	4.3	0.0
408304	pass3_cone	9039	53031	13	UNL	9039	1	1.03	7.94	22.49	9.31	4.93	0.0
408678	pass3_cone	14003	37012	11	UNL	14003	1	0.87	12.82	34.78	12.82	7.08	0.0
408678	pass3_cone	14003	52027	13	UNL	14003	1	0.22	21.68	61.58	21.68	31.09	0.0
409140	pass3_cone	13006	41011	13	OUT	13006	1	0.27	9.92	39.84	9.92	9.92	5.0
409140	pass3_cone	13006	42012	13	OUT	13006	1	0.25	21.67	47.53	21.67	20.35	5.0
475778	pass3_cone	4000	47005	11	UNL	4000	1	14.84	2.62	27.68	2.62	2.8	0.0
499423	pass3_cone	11045	40014	2212	OUT	40014	0	1.61	18.54	62.06	18.54	12.57	0.0
499423	pass3_cone	11045	53035	11	UNL	11045	1	3.54	19.98	9.44	19.98	33.17	0.0
499577	pass3_cone	13009	68035	11	UNL	13009	1	0.98	22.42	20.28	22.42	29.61	0.0
499577	pass3_cone	13030	70037	13	UNL	13030	1	0.23	17.93	25.17	17.93	20.41	0.0
499577	pass3_cone	13030	77051	13	UNL	13030	1	1.92	11.6	21.54	11.6	9.69	0.0
499577	pass3_cone	13009	95059	2212	OUT	13009	1	6.52	21.75	29.72	21.75	19.92	0.0
500083	pass3_cone	3002	30005	13	UNL	3002	1	0.47	24.65	34.64	24.64	23.26	0.0
52044	pass3_cone	18004	43017	13	UNL	18004	1	0.28	5.55	46.11	5.55	5.55	0.0
52044	pass3_cone	18004	50024	13	UNL	18004	1	0.33	10.44	17.96	10.44	12.04	0.0
52605	pass3_cone	51023	11003	11	UNL	51023	1	6.61	14.92	24.75	14.92	14.92	0.0
52605	pass3_cone	51023	11004	11	UNL	51023	1	9.21	22.96	26.3	22.96	10.41	0.0
52605	pass3_cone	51023	11005	11	UNL	51023	1	10.62	24.1	20.08	24.1	9.68	0.0
52605	pass3_cone	51023	52021	13	UNL	51023	1	2.5	21.32	10.37	21.32	42.66	0.0
52693	pass3_cone	18034	29008	13	OUT	18034	1	34.26	3.78	113.71	3.78	3.78	0.0
52693	pass3_cone	18034	50015	11	UNL	18034	1	2.45	14.99	20.46	14.99	14.99	0.0
52693	pass3_cone	18034	50016	11	UNL	18034	1	3.21	14.61	18.22	14.61	7.89	0.0
52693	pass3_cone	18034	51017	11	UNL	18034	1	1.34	3.78	91.7	3.78	15.88	0.0
52693	pass3_cone	18034	52018	11	UNL	18034	1	0.69	3.91	86.53	3.91	15.99	0.0
52693	pass3_cone	18034	53019	11	UNL	18034	1	15.37	3.88	95.7	3.88	16.0	0.0
52693	pass3_cone	18034	54020	11	UNL	18034	1	1.96	12.23	106.23	12.23	13.43	0.0
52693	pass3_cone	18034	55021	11	UNL	18034	1	2.47	11.22	121.33	11.22	11.99	0.0
52693	pass3_cone	18034	56031	2212	UNL	18034	1	4.84	3.74	49.21	3.74	15.78	0.0
52693	pass3_cone	18034	57032	13	UNL	18034	1	0.88	4.03	69.78	4.03	5.51	0.0
52693	pass3_cone	18034	58033	11	UNL	18034	1	4.7	4.73	42.4	4.73	8.35	0.0
52693	pass3_cluster_map	18034	18001	11	UNL	18034	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
52693	pass3_cluster_map	18034	18007	11	UNL	18034	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
56972	pass3_cone	17024	17001	11	UNL	17024	1	3.18	14.89	38.98	14.89	15.54	0.0
56972	pass3_cone	17024	17005	11	UNL	17024	1	13.06	11.31	28.07	11.31	5.45	0.0
56972	pass3_cone	17024	17007	11	UNL	17024	1	8.83	11.31	28.07	11.31	1.76	0.0
