sample	event	cls	apa	plane	comp	ncell	Q	Qfrac	wmin	wmax	smin	smax	wext	sext	cw	cs	f_act	f_noblobslice	f_zsum	nplane_act	d_bundle	d_scope	Qbundle_plane	pca_rms	npartner_planes	qmax	f_topwire	f_topslice	nwire_q	floor	f_cov4	fq_cov4
mcp2k	407798	BUNDLE	0	1	1	432	3755675.8	0.49081108868277895	596	676	565	743	81	179	633.6	658.2	1.0	0.0	0.0	3.0	1.0	0.0	7651978.3	0.71	2	28292.8	0.033	0.016	0	3326.0	0.0	0.0
mcp2k	407798	BUNDLE	0	0	6	257	2359128.9	0.3664106348518052	576	606	220	293	31	74	591.2	251.0	1.0	0.0	0.0	3.0	17.46	0.0	6438483.7	3.25	1	31200.0	0.101	0.025	3	2456.6	0.0	0.0
mcp2k	407798	BUNDLE	0	0	13	249	2072882.7	0.321951999350406	664	700	409	483	37	75	686.0	450.2	1.0	0.0	0.0	3.0	1.0	0.0	6438483.7	2.04	2	25509.9	0.064	0.043	1	2456.6	0.0	0.0
mcp2k	407798	BUNDLE	0	0	10	244	1823879.3	0.2832777692673199	608	653	289	384	46	96	630.0	336.2	1.0	0.0	0.0	3.0	1.0	0.0	6438483.7	0.68	2	14717.1	0.03	0.014	0	2456.6	0.0	0.0
mcp2k	407798	BUNDLE	0	1	3	141	1260417.1	0.16471780898803648	766	793	293	359	28	67	779.5	326.6	1.0	0.0	0.0	3.0	24.41	0.0	7651978.3	0.62	1	16613.1	0.052	0.023	1	3326.0	0.0	0.0
mcp2k	407798	BUNDLE	0	0	4	142	1159317.7	0.18006067173859583	522	542	111	154	21	44	533.1	131.6	1.0	0.0	0.0	3.0	1.0	0.0	6438483.7	3.03	2	23482.2	0.078	0.147	9	2456.6	0.0	0.0
mcp2k	407798	BUNDLE	0	0	21	147	1046743.7	0.16257612021290044	759	784	600	652	26	53	771.4	627.8	1.0	0.0	0.0	3.0	1.0	0.0	6438483.7	0.88	2	21106.2	0.066	0.045	3	2456.6	0.0	0.0
mcp2k	407798	BUNDLE	0	0	18	98	719546.8	0.1117571828286216	739	756	559	598	18	40	747.2	578.1	1.0	0.0	0.0	3.0	20.12	0.0	6438483.7	0.7	2	15400.0	0.083	0.048	13	2456.6	0.0	0.0
mcp2k	407798	BUNDLE	0	0	22	79	559435.9	0.08688938670451243	785	799	654	683	15	30	791.3	668.8	1.0	0.0	0.0	3.0	1.0	0.0	6438483.7	0.76	2	15922.7	0.101	0.069	11	2456.6	0.0	0.0
mcp2k	408304	BUNDLE	1	0	5	86	1584580.9	0.16844687336202546	449	467	458	474	19	17	453.2	467.8	1.0	0.0	0.0	3.0	1.0	0.0	9407006.9	2.06	1	103663.1	0.312	0.162	4	2872.3	0.0	0.0
mcp2k	408304	BUNDLE	1	1	18	175	1449684.4	0.16485090486972445	1162	1215	459	473	54	15	1189.7	467.9	1.0	0.0	0.0	3.0	14.32	0.0	8793912.3	1.82	1	26328.7	0.062	0.181	2	2795.6	0.0	0.0
mcp2k	409052	BUNDLE	1	1	85	357	3639993.4	0.2950923802558551	1171	1266	63	118	96	56	1218.4	89.8	1.0	0.0	0.0	3.0	1.0	0.0	12335097.9	1.86	1	35687.0	0.027	0.047	0	2861.1	0.0	0.0
mcp2k	409052	BUNDLE	1	0	29	252	1889673.2	0.12524255858302602	881	962	68	100	82	33	921.6	84.0	1.0	0.0	0.0	3.0	1.0	0.0	15088107.6	1.06	1	18187.9	0.033	0.067	0	2726.8	0.0	0.0
mcp2k	409140	BUNDLE	0	1	23	821	7048216.8	0.8934316388890818	1079	1221	191	555	143	365	1147.9	365.5	0.998	0.0	0.0	3.0	1.0	0.0	7888926.8	1.0	1	23446.6	0.038	0.009	0	2993.3	0.0	0.0
mcp2k	409140	BUNDLE	0	0	31	468	3489812.5	0.3204623975390398	1301	1442	378	492	142	115	1376.5	433.8	1.0	0.0	0.0	3.0	1.0	0.0	10889928.2	1.26	1	31909.5	0.022	0.035	0	2715.8	0.0	0.0
mcp2k	409624	BUNDLE	0	0	56	669	5442240.3	0.5009713185872128	1331	1442	256	343	112	88	1389.0	305.1	1.0	0.0	0.0	3.0	1.0	0.0	10863377.0	22.2	1	32821.9	0.022	0.029	0	2590.9	0.0	0.0
mcp2k	409624	BUNDLE	0	1	25	237	1866111.5	0.18087815536706794	864	946	203	238	83	36	904.2	220.1	1.0	0.0	0.0	3.0	4.0	0.0	10316953.4	0.79	1	19163.9	0.024	0.038	0	2949.3	0.0	0.0
mcp2k	409624	BUNDLE	0	0	50	275	1820258.5	0.1675591761199119	1190	1279	214	260	90	47	1232.3	236.1	1.0	0.0	0.0	3.0	1.0	0.0	10863377.0	0.82	1	21738.8	0.031	0.037	0	2590.9	0.0	0.0
mcp2k	409624	BUNDLE	0	1	42	113	882648.5	0.08555321186194366	1010	1044	263	279	35	17	1027.9	270.6	1.0	0.0	0.0	3.0	10.2	0.0	10316953.4	1.28	1	16494.3	0.073	0.106	3	2949.3	0.0	0.0
mcp2k	409624	NOBLOB-INSLICE	0	2	33	70	592222.0	0.05975785145306988	1102	1104	398	451	3	54	1103.3	424.6	1.0	0.0	0.0	3.0	0.0	1.0	9910363.0	0.57	1	13341.0	0.447	0.026	3	4174.8	0.129	0.163
mcp2k	410698	BUNDLE	1	0	55	1219	10461159.4	0.7402688730782183	1035	1206	149	421	172	273	1121.2	278.4	1.0	0.0	0.0	3.0	21.19	0.0	14131567.3	43.06	1	42878.3	0.021	0.013	0	2902.7	0.0	0.0
mcp2k	410698	BUNDLE	1	1	12	959	8604042.2	0.5562271342491758	458	750	153	366	293	214	606.1	261.8	1.0	0.0	0.0	3.0	1.0	0.0	15468576.9	0.94	1	26859.9	0.008	0.011	0	2958.6	0.0	0.0
mcp2k	410698	BUNDLE	1	0	52	46	475174.8	0.03362506011629722	1016	1027	174	193	12	20	1021.7	184.9	1.0	0.0	0.0	3.0	1.0	0.0	14131567.3	0.72	1	20088.0	0.109	0.09	12	2902.7	0.0	0.0
mcp2k	412396	BUNDLE	0	2	3	726	13899578.0	0.7606634850631255	4	191	406	486	188	81	94.7	446.1	1.0	0.0	0.0	3.0	12.08	0.0	18272966.0	1.55	1	100076.0	0.028	0.017	0	4164.0	0.0	0.0
mcp2k	412396	BUNDLE	0	1	8	1532	13404575.4	0.5819138746870659	466	732	658	850	267	193	574.6	744.5	1.0	0.0	0.0	3.0	1.0	0.0	23035325.3	28.88	2	33563.7	0.011	0.013	0	2873.8	0.0	0.0
mcp2k	412396	BUNDLE	0	0	35	514	3514415.1	0.16172213472613545	759	937	495	576	179	82	845.5	537.3	1.0	0.0	0.0	3.0	1.0	0.0	21731194.1	0.85	1	22622.7	0.017	0.023	0	2709.7	0.0	0.0
mcp2k	412396	BUNDLE	0	0	58	412	2993922.9	0.13777074956042107	1313	1442	640	704	130	65	1381.4	670.1	1.0	0.0	0.0	3.0	1.0	0.0	21731194.1	1.11	2	30256.6	0.024	0.052	0	2709.7	0.0	0.0
mcp2k	412396	BUNDLE	0	2	30	192	2732731.0	0.14955048895729353	347	405	736	770	59	35	376.1	752.1	1.0	0.0	0.0	3.0	1.0	0.0	18272966.0	0.87	2	35992.0	0.033	0.043	0	4164.0	0.0	0.0
mcp2k	412396	BUNDLE	0	0	50	328	2266818.8	0.10431174603516148	1017	1131	396	457	115	62	1072.4	427.4	1.0	0.0	0.0	3.0	1.0	0.0	21731194.1	0.83	1	20979.2	0.027	0.029	0	2709.7	0.0	0.0
mcp2k	412396	BUNDLE	0	0	47	245	2150015.8	0.09893684581281245	994	1067	658	690	74	33	1030.7	674.1	1.0	0.0	0.0	3.0	1.0	0.0	21731194.1	0.92	2	33644.2	0.039	0.05	0	2709.7	0.0	0.0
mcp2k	412396	BUNDLE	0	0	57	170	1177786.6	0.05419796972868601	1190	1249	736	766	60	31	1218.3	749.9	1.0	0.0	0.0	3.0	1.0	0.0	21731194.1	0.78	2	20219.8	0.044	0.057	0	2709.7	0.0	0.0
mcp2k	412638	BUNDLE	1	0	3	2376	19195419.0	0.86279497353228	211	601	210	644	391	435	377.6	421.4	1.0	0.0	0.0	3.0	1.0	0.0	22247949.5	75.9	2	38754.8	0.01	0.01	0	2678.5	0.0	0.0
mcp2k	412638	BUNDLE	1	2	5	376	5209666.0	0.20397201653399022	289	331	307	519	43	213	310.2	413.7	1.0	0.0	0.0	3.0	1.0	0.0	25541082.0	1.12	2	39198.0	0.04	0.016	0	3200.0	0.0	0.0
mcp2k	412638	BUNDLE	1	2	8	334	3644436.0	0.1426891781640261	365	400	691	856	36	166	381.3	770.1	1.0	0.0	0.0	3.0	1.0	0.0	25541082.0	0.66	2	34758.0	0.045	0.017	0	3200.0	0.0	0.0
mcp2k	412638	BUNDLE	1	0	8	466	3487314.4	0.15674767690388725	491	601	691	838	111	148	546.9	764.5	1.0	0.0	0.0	3.0	1.0	0.0	22247949.5	0.84	2	20705.0	0.017	0.018	0	2678.5	0.0	0.0
mcp2k	412638	BUNDLE	1	1	27	309	3072541.5	0.10193384317857418	953	1023	691	820	71	130	986.4	756.0	1.0	0.0	0.0	3.0	1.0	0.0	30142506.2	0.72	2	25477.0	0.034	0.021	0	4221.6	0.0	0.0
mcp2k	412638	BUNDLE	1	1	23	200	2489873.5	0.08260340011143466	884	907	442	519	24	78	894.0	478.5	1.0	0.0	0.0	3.0	1.0	0.0	30142506.2	0.95	2	33202.9	0.084	0.032	6	4221.6	0.0	0.0
mcp2k	412638	BUNDLE	1	1	18	245	2402553.8	0.0797065042985709	774	832	408	519	59	112	802.2	464.4	1.0	0.0	0.0	3.0	1.0	0.0	30142506.2	0.62	2	24505.6	0.03	0.021	0	4221.6	0.0	0.0
mcp2k	412638	BUNDLE	1	1	29	177	1962736.5	0.0651152391568555	1114	1157	439	519	44	81	1137.4	476.9	1.0	0.0	0.0	3.0	1.0	0.0	30142506.2	0.6	2	37044.3	0.068	0.038	2	4221.6	0.0	0.0
mcp2k	414200	NOBLOB-INSLICE	0	0	17	161	1035600.1	0.06648632669596855	1625	1678	617	659	54	43	1651.8	639.4	1.0	0.0	0.0	3.0	0.0	1.0	15576136.5	0.71	1	12017.7	0.029	0.031	0	2846.6	1.0	1.0
mcp2k	414200	NOBLOB-INSLICE	0	2	12	128	944680.0	0.06103343348791329	1407	1457	620	659	51	40	1432.5	640.1	1.0	0.0	0.0	3.0	0.0	1.0	15478074.0	0.59	1	13272.0	0.031	0.033	0	4003.0	1.0	1.0
mcp2k	414442	BUNDLE	1	0	1	729	8596984.2	0.6854643715902728	151	337	310	401	187	92	245.0	354.8	1.0	0.0	0.0	3.0	1.0	0.0	12541839.6	1.34	2	43954.9	0.016	0.025	0	2842.2	0.0	0.0
mcp2k	414442	BUNDLE	1	2	2	638	7556619.0	0.5827851532142063	5	220	310	401	216	92	108.9	354.8	1.0	0.0	0.0	3.0	1.0	0.0	12966389.0	0.87	2	50523.0	0.017	0.026	0	4250.2	0.0	0.0
mcp2k	414442	BUNDLE	1	2	6	205	4028109.0	0.3106577320794556	317	331	94	187	15	94	323.4	137.5	1.0	0.0	0.0	3.0	1.0	0.0	12966389.0	0.71	1	46211.0	0.091	0.022	12	4250.2	0.0	0.0
mcp2k	414442	BUNDLE	1	0	2	498	3628427.3	0.2893058287876684	166	336	94	183	171	90	247.2	137.4	1.0	0.0	0.0	3.0	1.0	0.0	12541839.6	0.84	1	23386.3	0.017	0.022	0	2842.2	0.0	0.0
mcp2k	414442	BUNDLE	1	1	16	462	3198863.0	0.3108778676771715	996	1157	322	357	162	36	1072.4	341.7	1.0	0.0	0.0	3.0	1.0	0.0	10289774.0	1.0	2	24207.8	0.02	0.064	0	2589.7	0.0	0.0
mcp2k	414442	BUNDLE	1	0	6	159	1066979.2	0.08507358043392614	416	468	223	251	53	29	440.6	236.4	1.0	0.0	0.0	3.0	1.0	0.0	12541839.6	0.96	1	16551.5	0.043	0.051	0	2842.2	0.0	0.0
mcp2k	414442	BUNDLE	1	1	12	105	754969.5	0.07337085343176633	953	988	359	369	36	11	971.0	364.2	1.0	0.0	0.0	3.0	1.0	0.0	10289774.0	0.89	2	25907.7	0.095	0.158	3	2589.7	0.0	0.0
mcp2k	414442	BUNDLE	1	1	14	103	652206.5	0.06338394798564088	992	1025	232	251	34	20	1008.3	241.5	1.0	0.0	0.0	3.0	1.0	0.0	10289774.0	0.85	1	11186.8	0.043	0.08	0	2589.7	0.0	0.0
mcp2k	415278	BUNDLE	0	2	30	606	18273224.0	31.440130624717185	993	1091	338	444	99	107	1039.8	408.3	1.0	0.0	0.0	3.0	24.08	0.0	581207.0	7.76	2	127240.0	0.021	0.033	0	3300.5	0.0	0.0
mcp2k	415278	BUNDLE	1	1	1	1361	11347446.5	0.12801506354573056	17	448	669	742	432	74	270.9	702.6	1.0	0.0	0.0	3.0	8.06	0.0	88641494.1	2.48	1	35429.9	0.019	0.064	0	3029.5	0.0	0.0
mcp2k	415278	BUNDLE	1	0	6	948	10331125.1	0.10081268403410243	800	1027	654	707	228	54	920.0	682.7	1.0	0.0	0.0	3.0	3.0	0.0	102478425.2	2.99	1	37942.8	0.02	0.07	0	3411.5	0.0	0.0
mcp2k	415278	BUNDLE	0	1	39	1065	9049553.7	5.311260309782063	1090	1247	391	483	158	93	1172.8	436.4	0.999	0.0	0.0	3.0	1.0	0.0	1703843.0	11.46	2	68757.1	0.031	0.071	0	2603.1	0.0	0.0
mcp2k	415278	BUNDLE	1	2	5	382	5395250.0	0.05896226866154847	407	509	560	606	103	47	457.8	582.9	1.0	0.0	0.0	3.0	1.0	0.0	91503433.0	1.98	1	51905.0	0.047	0.034	0	3669.0	0.0	0.0
mcp2k	415278	BUNDLE	0	2	27	538	4688204.0	8.066324046338051	838	994	391	482	157	92	922.3	439.6	1.0	0.0	0.0	3.0	1.0	0.0	581207.0	2.54	2	33143.0	0.03	0.027	0	3300.5	0.0	0.0
mcp2k	415278	BUNDLE	1	0	8	399	4346352.0	0.04241236134842556	1035	1155	709	743	121	35	1100.1	723.7	1.0	0.0	0.0	3.0	1.0	0.0	102478425.2	1.43	1	36113.5	0.035	0.066	0	3411.5	0.0	0.0
mcp2k	415278	BUNDLE	1	0	10	369	3582252.3	0.034956160704155706	1120	1206	655	693	87	39	1170.0	675.2	1.0	0.0	0.0	3.0	1.0	0.0	102478425.2	4.69	1	27846.6	0.035	0.104	0	3411.5	0.0	0.0
mcp2k	415278	BUNDLE	1	1	17	246	3253272.1	0.036701458307210555	884	919	599	669	36	71	913.7	631.1	0.992	0.0	0.0	3.0	1.0	0.0	88641494.1	9.28	1	54377.1	0.25	0.053	4	3029.5	0.0	0.0
mcp2k	415278	BUNDLE	0	0	37	177	1480216.1	0.6527600708158918	994	1059	429	434	66	6	1027.8	431.5	1.0	0.0	0.0	3.0	1.0	0.0	2267626.6	0.8	2	42187.8	0.075	0.327	2	3467.7	0.0	0.0
mcp2k	415278	BUNDLE	0	1	29	155	994963.2	0.5839523946748615	949	1007	419	424	59	6	979.8	421.6	1.0	0.0	0.0	3.0	22.0	0.0	1703843.0	0.84	1	20616.7	0.052	0.334	1	2603.1	0.0	0.0
mcp2k	415278	BUNDLE	0	1	34	50	304382.5	0.1786446873332813	1010	1028	422	425	19	4	1018.4	423.4	1.0	0.0	0.0	3.0	1.0	0.0	1703843.0	0.8	1	12927.9	0.089	0.44	11	2603.1	0.0	0.0
mcp2k	415278	BUNDLE	0	0	39	17	255364.5	0.11261311716840859	1062	1068	435	437	7	3	1064.4	435.7	1.0	0.0	0.0	3.0	1.0	0.0	2267626.6	0.74	2	27598.8	0.233	0.431	6	3467.7	0.0	0.0
mcp2k	473358	BUNDLE	1	2	15	530	4485709.0	1.7366759739334585	162	338	620	644	177	25	252.6	632.4	1.0	0.0	0.0	3.0	10.0	0.0	2582928.0	1.21	1	56525.0	0.032	0.067	0	3154.0	0.0	0.0
mcp2k	473358	BUNDLE	1	0	10	541	4415656.1	1.1472859066878363	393	535	616	633	143	18	480.4	623.3	1.0	0.0	0.0	3.0	1.0	0.0	3848784.4	1.66	1	38953.1	0.035	0.096	0	2696.7	0.0	0.0
mcp2k	473358	BUNDLE	1	0	5	621	4319975.9	1.1224260574325755	83	302	638	663	220	26	192.1	651.4	1.0	0.0	0.0	3.0	1.0	0.0	3848784.4	0.87	1	29388.3	0.017	0.059	0	2696.7	0.0	0.0
mcp2k	473358	BUNDLE	1	2	3	322	2654253.0	1.0276140101466242	0	123	649	663	124	15	54.5	655.3	1.0	0.0	0.0	3.0	1.0	0.0	2582928.0	0.81	1	33106.0	0.028	0.095	0	3154.0	0.0	0.0
mcp2k	473358	BUNDLE	1	2	12	18	129489.0	0.05013264016650871	153	159	643	645	7	3	155.8	643.8	1.0	0.0	0.0	3.0	1.0	0.0	2582928.0	0.73	1	10255.0	0.16	0.513	7	3154.0	0.0	0.0
mcp2k	473952	BUNDLE	0	1	78	534	4015263.1	0.28439413481020664	1509	1612	355	427	104	73	1566.0	392.3	1.0	0.0	0.0	3.0	1.0	0.0	14118656.5	10.71	1	21606.1	0.019	0.033	0	2996.0	0.0	0.0
mcp2k	473952	BUNDLE	0	2	45	84	946707.0	0.0586855270608823	1410	1433	402	427	24	26	1422.0	414.3	1.0	0.0	0.0	3.0	1.0	0.0	16131865.0	0.91	1	35269.0	0.094	0.067	4	3160.5	0.0	0.0
mcp2k	474678	BUNDLE	1	2	9	1152	12418017.0	0.56392740523133	407	561	508	768	155	261	478.1	629.3	1.0	0.0	0.0	3.0	15.56	0.0	22020595.0	41.69	1	38872.0	0.014	0.016	0	3393.2	0.0	0.0
mcp2k	474678	BUNDLE	1	2	15	821	7882553.0	0.35796276167832886	563	831	323	508	269	186	688.2	420.4	1.0	0.0	0.0	3.0	7.28	0.0	22020595.0	1.44	1	50616.0	0.014	0.015	0	3393.2	0.0	0.0
mcp2k	474678	BUNDLE	1	0	42	474	3204745.6	0.22835639433839822	1231	1400	522	543	170	22	1319.9	533.8	1.0	0.0	0.0	3.0	1.0	0.0	14033964.8	1.61	1	21564.6	0.03	0.07	0	2653.0	0.0	0.0
mcp2k	474678	BUNDLE	1	1	19	298	2177258.7	0.11776765602317071	1042	1157	334	389	116	56	1101.0	361.0	1.0	0.0	0.0	3.0	1.0	0.0	18487747.6	0.7	1	28866.3	0.027	0.03	0	3127.7	0.0	0.0
mcp2k	474678	BUNDLE	1	1	14	218	1754394.6	0.09489498872215239	774	841	485	518	68	34	808.0	500.1	1.0	0.0	0.0	3.0	1.0	0.0	18487747.6	2.31	1	28518.5	0.069	0.054	2	3127.7	0.0	0.0
mcp2k	475140	BUNDLE	0	2	70	70	1472465.0	0.1266262834599096	1652	1667	151	174	16	24	1660.5	163.3	1.0	0.0	0.0	3.0	1.0	0.0	11628431.0	0.95	1	46777.0	0.092	0.057	15	3520.0	0.0	0.0
mcp2k	475140	BUNDLE	0	1	17	126	932732.5	0.10147820755540347	951	997	151	167	47	17	975.1	158.3	1.0	0.0	0.0	3.0	20.22	0.0	9191456.2	0.94	1	21090.5	0.072	0.107	1	2797.6	0.0	0.0
mcp2k	478088	BUNDLE	0	2	42	3625	59780982.0	2.886930013331429	1264	1482	181	826	219	646	1394.0	557.4	1.0	0.0	0.0	3.0	1.0	0.0	20707458.0	21.75	2	88015.0	0.016	0.006	0	4224.0	0.0	0.0
mcp2k	478088	BUNDLE	0	2	57	369	6594776.0	0.31847346980010777	1424	1460	3	173	37	171	1441.5	96.4	1.0	0.0	0.0	3.0	1.0	0.0	20707458.0	3.66	2	54954.0	0.046	0.018	0	4224.0	0.0	0.0
mcp2k	478088	BUNDLE	0	1	62	729	5524278.2	0.2623444539333469	1010	1242	273	435	233	163	1123.1	353.5	1.0	0.0	0.0	3.0	1.0	0.0	21057347.0	1.14	2	27627.6	0.017	0.016	0	3038.0	0.0	0.0
mcp2k	478088	BUNDLE	0	0	105	462	3757734.2	0.17683063368568114	1311	1442	273	379	132	107	1375.8	323.7	1.0	0.0	0.0	3.0	1.0	0.0	21250470.7	0.91	2	37351.9	0.024	0.022	0	2799.4	0.0	0.0
mcp2k	478088	BUNDLE	0	1	112	299	3658869.7	0.17375739213491614	1380	1433	292	393	54	102	1406.6	343.1	1.0	0.0	0.0	3.0	22.36	0.0	21057347.0	0.82	2	31430.0	0.031	0.019	0	3038.0	0.0	0.0
mcp2k	478088	BUNDLE	0	1	99	166	1705839.8	0.08100924584659216	1303	1336	145	173	34	29	1316.0	156.0	1.0	0.0	0.0	3.0	1.0	0.0	21057347.0	6.39	2	29606.8	0.058	0.194	5	3038.0	0.0	0.0
mcp2k	478088	BUNDLE	0	1	114	179	1516420.9	0.07201386290495189	1387	1433	142	173	47	32	1410.8	158.0	1.0	0.0	0.0	3.0	1.0	0.0	21057347.0	1.69	2	31639.5	0.057	0.103	1	3038.0	0.0	0.0
mcp2k	478088	BUNDLE	0	0	80	69	650476.3	0.030609971382892714	1165	1182	156	172	18	17	1173.5	163.8	1.0	0.0	0.0	3.0	2.83	0.0	21250470.7	0.95	2	21536.0	0.126	0.099	8	2799.4	0.0	0.0
mcp2k	478220	BUNDLE	1	2	12	209	4494220.0	0.11694421864698519	840	888	510	549	49	40	866.4	530.3	1.0	0.0	0.0	3.0	1.0	0.0	38430459.0	1.73	2	65303.0	0.049	0.038	0	3406.5	0.0	0.0
mcp2k	478220	BUNDLE	1	0	7	594	4174977.5	0.11641216877596894	613	780	427	549	168	123	696.4	489.6	1.0	0.0	0.0	3.0	1.0	0.0	35863755.0	0.97	2	28447.4	0.024	0.017	0	2401.8	0.0	0.0
mcp2k	478220	BUNDLE	1	1	23	254	2931431.0	0.09532005214381582	953	1004	470	557	52	88	978.8	514.8	1.0	0.0	0.0	3.0	1.0	0.0	30753560.6	0.8	2	37789.6	0.04	0.027	0	3607.0	0.0	0.0
mcp2k	478220	BUNDLE	1	0	20	260	1540446.6	0.0429527415631743	1363	1458	534	550	96	17	1411.8	542.5	1.0	0.0	0.0	3.0	1.0	0.0	35863755.0	0.84	2	15213.1	0.022	0.075	0	2401.8	0.0	0.0
mcp2k	480002	BUNDLE	1	0	21	1367	11865818.7	16.43582885367276	604	780	280	561	177	282	686.4	381.1	1.0	0.0	0.0	3.0	1.0	0.0	721948.3	38.46	2	44803.4	0.024	0.018	0	2954.6	0.0	0.0
mcp2k	480002	BUNDLE	1	2	46	810	8219911.0	17.849969598262756	838	1135	275	298	298	24	979.1	291.0	1.0	0.0	0.0	3.0	1.0	0.0	460500.0	2.31	2	39410.0	0.021	0.123	0	4078.8	0.0	0.0
mcp2k	480002	BUNDLE	0	0	23	331	8043945.1	3.3271052811828494	994	1066	131	167	73	37	1032.7	150.2	1.0	0.0	0.0	3.0	11.66	0.0	2417700.8	1.53	2	83814.6	0.036	0.046	0	2604.6	0.0	0.0
mcp2k	480002	BUNDLE	0	1	15	718	7444837.5	24.095329287905177	865	946	115	301	82	187	906.0	225.7	1.0	0.0	0.0	3.0	2.24	0.0	308974.3	16.23	2	36419.4	0.02	0.05	0	3396.4	0.0	0.0
mcp2k	480002	BUNDLE	1	1	59	846	7102099.1	12.771827525547794	1162	1448	293	308	287	16	1294.5	300.0	1.0	0.0	0.0	3.0	1.0	0.0	556075.4	1.79	1	44912.6	0.021	0.216	0	2899.0	0.0	0.0
mcp2k	480002	BUNDLE	0	2	26	961	7075222.0	19.444901885340517	1264	1667	131	167	404	37	1470.0	150.1	1.0	0.0	0.0	3.0	17.0	0.0	363860.0	1.39	2	37689.0	0.022	0.045	0	3321.5	0.0	0.0
mcp2k	480002	BUNDLE	1	1	67	880	5867361.8	10.551378104480076	1483	1837	297	308	355	12	1675.4	302.1	1.0	0.0	0.0	3.0	1.0	0.0	556075.4	1.19	1	24180.0	0.013	0.285	0	2899.0	0.0	0.0
mcp2k	480002	BUNDLE	0	1	64	381	3547166.6	11.480458407058451	1489	1632	137	161	144	25	1565.0	148.2	1.0	0.0	0.0	3.0	18.0	0.0	308974.3	1.16	2	35475.8	0.032	0.09	0	3396.4	0.0	0.0
mcp2k	480002	BUNDLE	1	0	20	297	2735130.1	3.788540121224747	604	634	229	296	31	68	619.3	268.3	1.0	0.0	0.0	3.0	1.0	0.0	721948.3	2.52	2	40889.3	0.077	0.039	2	2954.6	0.0	0.0
mcp2k	480002	BUNDLE	0	1	65	134	1007183.3	3.2597639997889796	1635	1693	155	162	59	8	1662.1	159.0	1.0	0.0	0.0	3.0	18.38	0.0	308974.3	0.72	2	24011.5	0.058	0.207	1	3396.4	0.0	0.0
mcp2k	480002	BUNDLE	1	1	66	56	462528.0	0.8317720942160002	1479	1499	286	290	21	5	1487.1	288.2	1.0	0.0	0.0	3.0	11.18	0.0	556075.4	1.15	2	25544.9	0.141	0.314	6	2899.0	0.0	0.0
mcp2k	481014	BUNDLE	0	1	4	662	7137064.6	24.02167215173939	662	713	180	455	52	276	695.9	322.3	0.998	0.0	0.0	3.0	1.0	0.0	297109.4	10.27	1	31089.8	0.072	0.008	2	2863.4	0.0	0.0
mcp2k	481014	BUNDLE	0	2	6	361	4425973.0	16.252719207408877	70	174	104	280	105	177	115.4	182.9	1.0	0.0	0.0	3.0	1.0	0.0	272322.0	3.4	1	38564.0	0.026	0.042	0	4462.0	0.0	0.0
mcp2k	481014	BUNDLE	0	2	3	254	2934194.0	10.77472257107395	14	69	282	430	56	149	42.0	359.1	1.0	0.0	0.0	3.0	1.0	0.0	272322.0	1.37	1	24456.0	0.026	0.012	0	4462.0	0.0	0.0
mcp2k	493659	NOBLOB-INSLICE	0	0	17	40	299612.9	0.034669344314633754	1765	1769	444	462	5	19	1767.0	453.1	1.0	0.0	0.0	3.0	0.0	1.0	8642012.3	0.59	1	11483.1	0.304	0.063	5	3058.1	0.475	0.495
mcp2k	493835	BUNDLE	1	1	74	809	7817736.9	14.81392605180425	1513	1711	688	855	199	168	1612.2	772.7	1.0	0.0	0.0	3.0	1.0	0.0	527728.9	41.78	1	30880.9	0.017	0.013	0	3362.2	0.0	0.0
mcp2k	493835	BUNDLE	1	0	68	347	2450390.6	3.573919852818812	1095	1206	703	747	112	45	1151.9	725.3	1.0	0.0	0.0	3.0	1.0	0.0	685631.1	0.97	1	21103.9	0.032	0.038	0	2706.9	0.0	0.0
mcp2k	493835	BUNDLE	1	0	69	333	2200074.2	3.2088308129546634	1095	1206	710	775	112	66	1153.4	743.9	1.0	0.0	0.0	3.0	1.0	0.0	685631.1	0.76	1	20291.8	0.023	0.026	0	2706.9	0.0	0.0
mcp2k	493835	BUNDLE	1	0	64	245	2135581.6	3.114767693589162	1035	1080	675	703	46	29	1056.7	689.3	1.0	0.0	0.0	3.0	1.0	0.0	685631.1	1.81	1	23482.5	0.042	0.058	0	2706.9	0.0	0.0
mcp2k	497355	BUNDLE	1	2	4	471	6560827.0	0.5997534373378253	110	226	0	154	117	155	165.8	78.6	1.0	0.0	0.0	3.0	24.7	0.0	10939207.0	0.87	1	50896.0	0.021	0.017	0	3757.2	0.0	0.0
mcp2k	497355	BUNDLE	1	1	4	641	6029376.4	0.6606530936516516	458	638	48	190	181	143	543.4	115.6	1.0	0.0	0.0	3.0	21.1	0.0	9126387.9	1.79	1	38941.6	0.019	0.018	0	2949.5	0.0	0.0
mcp2k	497355	BUNDLE	1	2	18	251	2798791.0	0.25584953278606026	624	711	38	99	88	62	666.1	68.9	1.0	0.0	0.0	3.0	1.0	0.0	10939207.0	0.88	1	36712.0	0.031	0.025	0	3757.2	0.0	0.0
mcp2k	497399	BUNDLE	0	1	32	1292	13624385.2	0.6663452121219733	1010	1247	410	687	238	278	1138.9	533.1	1.0	0.0	0.0	3.0	1.0	0.0	20446436.7	23.44	1	49201.0	0.015	0.01	0	2801.8	0.0	0.0
