run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu
471	48	39	0	0	9	18	18	same	5	0	1	193.5	0	0	-90.27	14.60	130.62	0	695.1	1.4968	-15.0000	6	1	1	0	0	1	1	1	numu	RES	NC	1082.9	384.4	1.393	193.19	695.1
471	48	42	0	0	0	18	18	same	4	0	0	67.4	1	1	-197.41	-175.50	87.54	0	820.7	0.8728	3.8252	8	0	0	1	0	0	1	1	numu	RES	NC	1950.3	1076.3	0.248	85.32	820.7
471	48	48	0	0	8	18	2	not_in_act	1	0	0	2.7	0	0	-198.82	18.83	7.19	0	110.4	-1.9398	-15.0000	10	1	0	1	0	1	2	2	numu	DIS	CC	4908.5	12.0	0.181	397.74	110.4
471	50	2	0	0	12	5	5	same	1	0	1	5.0	0	0	-90.20	-148.89	15.88	0	137.2	-1.6095	-15.0000	10	1	0	1	0	1	2	2	numu	RES	NC	1623.4	75.7	1.258	462.13	137.2
471	50	3	0	0	6	14	14	same	9	0	1	19.4	0	0	-35.01	53.79	195.01	0	304.9	-1.2652	-15.0000	8	0	0	1	0	0	2	2	numu	RES	NC	1285.0	672.8	1.317	0.22	304.9
471	50	5	0	0	1000006	51	13	not_in_act	1	0	0	50.6	0	0	78.84	96.28	463.93	0	198.2	-1.4219	-15.0000	8	0	0	1	0	0	1	1	numu	QE	CC	1195.2	433.2	0.113	1.45	198.2
471	50	8	0	0	4	5	5	same	2	0	1	12.2	0	0	-144.84	150.83	430.23	0	132.2	-1.5078	-11.9985	8	0	0	1	0	0	1	1	numu	QE	NC	634.5	118.4	0.182	112.61	132.2
471	50	29	0	0	0	7	7	same	1	0	1	270.2	0	0	-179.70	170.74	183.49	0	1376.8	4.2144	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	1985.6	1154.0	0.371	0.21	1376.8
471	50	31	0	0	2	18	18	same	4	0	0	64.2	0	0	-43.43	-105.73	446.46	0	964.7	3.2256	-15.0000	4	0	1	0	0	0	2	2	numu	DIS	CC	2528.8	1110.0	0.645	7.72	964.7
471	50	37	0	0	11	11	11	same	8	0	0	5.5	0	0	-88.81	196.37	162.17	0	40.3	-4.4379	-15.0000	10	1	0	1	0	1	3	1	numu	QE	CC	531.8	4.1	1.451	471.65	40.3
471	50	50	0	0	1000004	11	11	same	1	0	0	123.0	0	0	-16.91	179.65	435.39	0	662.6	2.4215	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	1180.7	514.3	1.42	1.90	662.6
471	54	2	0	0	6	6	6	same	1	0	0	41.7	0	0	-81.03	191.14	219.52	0	500.9	2.5117	-15.0000	4	0	1	0	0	0	2	2	numu	RES	CC	1211.0	479.4	0.333	2.34	500.9
471	54	19	0	0	1000005	20	20	same	4	1	1	35.2	1	1	64.26	80.61	430.96	0	504.5	-0.2945	-15.0000	8	0	0	1	0	0	3	1	numu	RES	NC	1017.6	524.4	0.454	1.40	504.5
471	54	20	0	0	1000007	11	11	same	4	0	0	18.9	0	0	80.44	-194.55	320.00	0	279.1	0.6080	-15.0000	6	1	1	0	0	1	1	1	numu	RES	NC	1076.2	239.5	0.446	62.72	279.1
471	54	24	0	0	2	24	4	not_in_act	1	0	1	40.8	0	0	-43.92	-55.61	68.27	0	298.6	-1.3009	-15.0000	8	0	0	1	0	0	1	1	numu	RES	CC	603.0	318.8	0.763	1.28	298.6
471	54	32	0	0	1000007	22	22	same	5	0	0	30.1	0	0	118.98	98.94	484.75	0	534.3	0.4178	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	1119.2	452.8	0.072	127.09	534.3
471	54	48	0	0	1000000	12	12	same	6	0	1	127.4	1	1	153.60	64.08	339.88	0	1644.5	2.5310	-7.5806	4	0	1	0	0	0	3	1	numu	DIS	CC	1864.1	1497.9	1.474	1.97	1644.5
471	54	49	0	0	1000009	22	22	same	2	0	0	42.9	0	0	0.66	-86.63	463.95	0	242.5	-1.1313	-15.0000	8	0	0	1	0	0	3	2	numu	QE	NC	1018.9	175.2	0.359	12.89	242.5
471	55	2	0	0	1	3	3	same	1	0	0	158.3	0	0	-37.13	104.41	242.40	0	1214.3	2.2214	-15.0000	4	0	1	0	0	0	4	4	numu	DIS	NC	4268.2	1355.0	0.846	1.13	1214.3
471	55	16	0	0	4	7	7	same	2	0	0	131.9	0	0	-116.86	87.52	297.44	0	603.2	4.7157	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	627.8	477.4	0.751	0.55	603.2
471	55	20	0	0	4	19	19	same	2	0	0	171.5	0	0	-79.01	-132.30	72.10	0	1191.8	3.5746	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	2074.6	1139.4	0.44	0.86	1191.8
471	55	28	0	0	1000012	13	13	same	1	0	0	0.9	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	1	-1				-1	-1	-1	-1	0.0
471	55	43	0	0	3	5	5	same	1	0	1	15.8	0	0	-86.04	-84.06	35.78	0	159.1	-3.0676	-15.0000	8	0	0	1	0	0	3	3	numu	MEC	NC	791.1	212.1	1.404	0.89	159.1
471	55	44	0	0	1000008	16	16	same	1	0	1	3.7	0	0	115.04	-71.45	200.53	0	41.3	-1.7905	-15.0000	8	0	0	1	0	0	2	1	numu	QE	NC	531.2	82.4	0.158	75.78	41.3
471	56	23	0	0	1000002	9	9	same	1	0	1	152.6	0	0	89.47	-5.84	257.55	0	777.1	3.9784	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	762.1	695.1	0.465	0.76	777.1
471	56	26	0	0	1000006	20	20	same	1	0	1	39.4	0	0	25.60	146.77	169.89	0	579.7	-0.9535	-14.3806	8	0	0	1	0	0	1	1	numu	RES	NC	1475.9	570.9	0.37	4.97	579.7
471	56	30	0	0	1000008	23	20	in_act_not_selected	7	0	0	141.2	1	1	91.11	15.36	33.85	0	623.3	-0.3842	-15.0000	8	0	0	1	0	0	1	1	numu	RES	CC	1016.2	746.0	0.703	1.06	623.3
471	56	36	0	0	1000001	16	16	same	1	0	1	255.8	0	0	154.44	-48.68	128.89	0	731.5	3.4165	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	785.5	717.2	0.653	0.24	731.5
471	56	38	0	0	1000006	13	13	same	1	0	0	25.7	0	0	132.24	-60.66	491.24	0	248.8	1.7584	-15.0000	8	0	0	1	0	0	2	2	numu	QE	CC	618.1	154.8	0.208	9.17	248.8
471	56	41	0	0	1000008	24	24	same	3	0	0	120.4	0	0	80.31	-134.60	417.77	0	453.7	1.5843	-15.0000	4	0	1	0	0	0	1	1	numu	RES	NC	779.0	365.0	1.096	0.61	453.7
471	56	44	0	0	1000005	54	14	in_act_not_selected	10	1	1	31.8	1	1	63.66	171.30	343.36	0	242.0	-0.6830	-15.0000	8	0	0	1	0	0	1	1	numu	QE	CC	579.5	288.7	0.786	170.59	242.0
471	57	21	0	0	1000010	10	10	same	1	0	1	34.6	0	0	98.65	-61.87	146.19	0	344.3	1.3072	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	342.0	244.7	1.222	0.79	344.3
471	57	30	0	0	1000007	13	13	same	3	0	1	15.6	0	0	132.04	-143.11	464.14	0	348.8	-1.2936	-15.0000	6	1	1	0	0	1	2	1	numu	QE	CC	214.9	108.4	0.586	1.91	348.8
471	57	36	0	0	7	18	18	same	4	0	0	7.9	0	0	-71.96	141.32	11.27	0	452.6	-2.5607	-15.0000	6	1	1	0	0	1	5	1	numu	QE	CC	418.2	0.4	0.574	197.73	452.6
471	57	39	0	0	3	4	4	same	1	0	0	449.0	0	0	-150.06	130.85	61.36	0	1336.5	3.6899	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	1917.9	1148.6	1.482	0.18	1336.5
471	57	43	0	0	12	16	16	same	1	0	0	107.1	0	0	-73.17	130.89	106.63	0	600.6	4.0528	-15.0000	4	0	1	0	0	0	3	2	numu	QE	CC	1012.5	432.6	1.353	0.83	600.6
471	60	8	0	0	1000006	26	26	same	2	0	1	202.4	0	0	17.80	43.23	55.43	0	1797.0	2.2807	-5.8177	4	0	1	0	0	0	1	1	numu	DIS	CC	1860.0	1756.5	0.403	3.07	1797.0
471	60	11	0	0	1000011	21	21	same	2	0	1	426.8	0	0	-90.46	42.39	119.59	0	1328.6	5.5976	-15.0000	4	0	1	0	0	0	3	3	numu	QE	CC	1313.2	1218.7	0.367	0.52	1328.6
471	60	32	0	0	3	37	14	not_in_act	6	0	1	30.2	0	0	-95.56	37.94	138.54	0	502.5	-0.7026	-15.0000	8	0	0	1	0	0	5	1	numu	RES	CC	877.6	545.0	1.313	0.80	502.5
471	60	35	0	0	1000008	12	12	same	1	0	1	77.2	0	0	25.46	71.53	29.50	0	506.6	0.7331	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	549.2	405.2	0.571	2.33	506.6
471	60	36	0	0	2	5	5	same	1	0	0	203.8	0	0	-61.23	142.02	177.45	0	701.2	4.5509	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	1209.4	796.2	1.352	1.46	701.2
471	60	47	0	0	8	19	19	same	4	0	1	79.0	1	1	-4.20	103.57	38.85	0	442.7	2.2436	-15.0000	6	1	1	0	0	1	2	1	numu	QE	CC	491.9	361.5	0.856	13.03	442.7
471	61	3	0	0	1000007	10	10	same	1	0	1	11.5	0	0	162.69	153.53	206.85	0	233.9	-1.1860	-15.0000	8	0	0	1	0	0	3	2	numu	DIS	NC	1096.4	133.5	0.163	0.31	233.9
471	61	11	0	0	10	6	6	same	1	0	0	8.1	0	0	-132.69	-42.77	497.67	0	94.0	-0.0897	-15.0000	8	0	0	1	0	0	2	2	numu	MEC	NC	1351.8	239.3	1.475	0.88	94.0
471	61	18	0	0	1000002	11	11	same	1	0	1	117.5	0	0	109.90	-121.23	407.93	0	691.3	2.7240	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	950.6	557.7	0.111	0.67	691.3
471	61	20	0	0	10	2	2	same	1	0	0	121.4	0	0	-108.35	-6.07	408.94	0	569.1	4.6073	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	992.2	415.0	0.094	0.51	569.1
471	61	33	0	0	5	6	6	same	1	0	1	28.3	0	0	-86.87	77.58	310.80	0	424.8	0.0668	-15.0000	4	0	1	0	0	0	2	2	numu	RES	NC	1369.5	421.1	0.788	2.25	424.8
471	61	34	0	0	2	13	13	same	20	0	0	154.0	0	0	-92.94	114.28	141.39	0	516.2	3.3939	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1342.4	757.8	0.764	1.67	516.2
471	65	3	0	0	1	6	6	same	1	0	1	164.4	0	0	-145.75	-71.95	149.17	0	752.8	3.7108	-15.0000	4	0	1	0	0	0	3	1	numu	QE	CC	704.5	646.4	1.484	8.76	752.8
471	65	5	0	0	6	26	26	same	2	0	1	154.7	0	0	25.83	48.47	395.78	0	589.0	3.1464	-15.0000	6	1	1	0	0	1	3	1	numu	MEC	CC	1070.3	863.3	0.337	3.77	589.0
471	65	17	0	0	6	3	3	same	1	0	1	162.4	0	0	-61.54	-28.08	61.04	0	1166.3	3.5806	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	949.7	895.2	0.667	1.53	1166.3
471	65	25	0	0	5	9	9	same	2	0	0	122.5	0	0	-118.65	190.88	94.05	0	540.0	4.3789	-15.0000	4	0	1	0	0	0	4	4	numu	QE	CC	783.0	534.0	1.026	0.49	540.0
471	65	32	0	0	1000002	6	6	same	1	0	1	24.1	0	0	148.33	96.59	69.31	0	238.4	-1.1103	-9.8017	8	0	0	1	0	0	2	1	numu	RES	NC	778.2	335.2	0.331	1.25	238.4
471	65	38	0	0	6	25	25	same	8	0	0	199.8	1	1	-30.10	-14.93	62.86	0	1306.0	1.5530	-15.0000	6	1	1	0	0	1	2	2	numu	DIS	CC	2700.1	1349.9	1.009	153.26	1306.0
471	65	39	0	0	4	3	3	same	1	0	0	1.5	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	1	-1				-1	-1	-1	-1	0.0
471	65	48	0	0	1000010	26	26	same	2	0	0	79.7	1	1	130.85	199.91	422.56	0	324.8	-0.4945	-15.0000	6	1	1	0	0	1	1	1	numu	RES	CC	5023.7	285.9	0.26	1297.52	324.8
471	69	5	0	0	1000000	10	10	same	2	0	0	92.8	0	0	157.98	19.26	144.88	0	550.7	3.4558	-15.0000	4	0	1	0	0	0	3	3	numu	QE	CC	581.8	402.5	1.484	0.44	550.7
471	69	7	0	0	1	5	5	same	2	0	0	197.7	0	0	-113.05	36.83	237.12	0	922.0	4.9171	-15.0000	4	0	1	0	0	0	3	2	numu	QE	CC	1210.8	677.0	1.506	0.51	922.0
471	69	8	0	0	3	15	15	same	2	0	0	8.8	1	1	-84.55	-74.56	495.30	0	239.7	-1.1813	-15.0000	6	1	1	0	0	1	1	1	numu	MEC	CC	2771.2	102.4	1.365	17.58	239.7
471	69	12	0	0	1000002	13	13	same	7	1	1	77.3	1	1	25.08	76.54	43.38	0	489.6	2.5712	-15.0000	4	0	1	0	0	0	3	1	numu	QE	CC	587.8	444.8	0.78	2.13	489.6
471	69	12	1	1	6	6	6	same	1	0	0	1.0	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	3	-1				-1	-1	-1	-1	489.6
471	69	14	0	0	2	22	22	same	22	1	0	28.0	1	1	44.67	-53.74	72.84	0	598.0	-0.2029	-9.8305	8	0	0	1	0	0	2	1	numu	RES	CC	3005.2	1576.9	0.894	103.96	598.0
471	69	18	0	0	1000004	9	9	same	1	0	0	1.4	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	1	-1				-1	-1	-1	-1	0.0
471	69	20	0	0	1000003	5	5	same	2	0	0	19.7	0	0	201.19	-14.29	328.35	0	159.0	-1.2712	-13.1912	10	1	0	1	0	1	1	1	numu	QE	CC	437.5	190.3	1.377	21.11	159.0
471	69	23	0	0	5	23	23	same	5	0	1	74.9	0	0	-113.56	-36.62	75.19	0	446.7	0.4337	-15.0000	8	0	0	1	0	0	1	1	numu	RES	CC	1133.5	769.1	0.119	66.11	446.7
471	69	28	0	0	1000011	24	24	same	1	0	1	37.2	0	0	124.19	160.74	38.17	0	441.2	-1.0742	-15.0000	8	0	0	1	0	0	1	1	numu	RES	CC	650.0	472.3	0.346	0.52	441.2
471	69	30	0	0	1000005	12	12	same	1	0	0	99.8	0	0	117.84	-101.74	278.33	0	372.3	-0.0921	-15.0000	6	1	1	0	0	1	2	1	numu	QE	CC	600.1	340.9	0.62	0.68	372.3
471	69	32	0	0	1000000	11	11	same	3	0	1	73.9	0	0	140.91	-57.12	364.45	0	1696.8	3.1349	2.2430	4	0	1	0	0	0	1	1	numu	DIS	CC	1643.7	1396.8	1.056	0.57	1696.8
471	69	33	0	0	6	17	17	same	2	0	1	84.8	0	0	-92.15	-30.26	152.25	0	612.3	0.7328	-15.0000	8	0	0	1	0	0	1	1	numu	DIS	NC	1447.1	843.1	1.087	67.46	612.3
471	69	46	0	0	1000004	10	10	same	1	0	0	121.1	0	0	108.15	151.80	226.11	0	687.7	4.8717	-15.0000	4	0	1	0	0	0	3	2	numu	QE	CC	1104.0	540.1	1.373	0.69	687.7
471	70	11	0	0	1000009	10	10	same	1	0	0	52.3	0	0	51.02	-176.14	124.18	0	619.5	1.3292	-15.0000	8	0	0	1	0	0	1	1	numu	RES	CC	779.0	467.6	1.447	1.86	619.5
471	70	13	0	0	6	22	22	same	6	0	1	229.6	0	0	-5.58	-109.05	201.26	0	675.3	4.3123	-15.0000	6	1	1	0	0	1	2	1	numu	QE	CC	863.1	735.1	0.614	2.44	675.3
471	70	16	0	0	1000003	22	22	same	8	0	1	12.3	0	0	182.71	-83.82	58.43	0	235.2	-1.7707	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	1003.7	408.7	0.895	5.51	235.2
471	70	20	0	0	1000003	10	10	same	2	0	0	78.0	0	0	168.62	56.69	371.80	0	518.3	3.5486	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	944.0	360.6	0.922	0.13	518.3
471	70	39	0	0	1000006	19	19	same	1	0	0	30.6	0	0	127.80	-180.91	318.24	0	225.3	2.0430	-15.0000	10	1	0	1	0	1	4	1	numu	QE	CC	1067.5	282.9	1.247	9.19	225.3
471	70	49	0	0	1000005	14	14	same	1	0	0	83.4	0	0	76.32	170.30	165.89	0	480.4	4.0973	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	690.2	343.9	0.975	1.97	480.4
471	71	1	0	0	1000004	21	21	same	10	0	0	185.6	0	0	64.25	130.35	52.56	0	957.2	3.4617	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1459.6	785.4	1.011	1.08	957.2
471	71	4	0	0	1000000	11	11	same	2	0	0	95.7	0	0	179.18	121.47	105.71	0	556.8	2.3410	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	935.7	283.4	0.839	71.17	556.8
471	71	17	0	0	1000005	9	9	same	1	0	0	37.3	0	0	194.01	-172.13	259.57	0	239.8	-1.4397	-15.0000	6	1	1	0	0	1	1	1	numu	QE	CC	288.0	166.2	1.376	2.10	239.8
471	71	22	0	0	8	3	3	same	1	0	1	13.6	0	0	-94.06	131.60	122.15	0	201.0	-2.4870	-15.0000	8	0	0	1	0	0	1	1	numu	QE	NC	810.9	208.4	0.555	0.58	201.0
471	71	26	0	0	1000001	8	8	same	1	0	1	447.0	0	0	149.00	118.34	67.04	0	1301.7	5.6676	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1211.3	1125.0	0.8	0.16	1301.7
471	71	39	0	0	6	6	6	same	1	0	0	343.4	0	0	-30.83	161.69	204.15	0	850.0	0.7302	-15.0000	4	0	1	0	0	0	3	1	numu	QE	CC	2169.1	1010.7	1.391	4.36	850.0
471	71	43	0	0	1000006	13	13	same	5	0	1	70.9	0	0	92.70	-179.29	76.56	0	544.0	2.4466	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	731.6	355.5	1.579	1.40	544.0
471	71	44	0	0	1000008	12	12	same	2	0	0	169.7	0	0	67.68	123.64	365.76	0	511.7	2.4631	-15.0000	6	1	1	0	0	1	1	1	numu	QE	CC	729.6	423.0	1.148	1.10	511.7
471	73	4	0	0	2	1	1	same	1	0	1	4.4	0	0	-148.31	-2.56	39.88	0	130.8	-1.7704	-15.0000	10	1	0	1	0	1	2	1	numu	COH	NC	741.9	45.5	1.042	113.46	130.8
471	73	8	0	0	1000002	15	15	same	7	0	0	135.0	0	0	93.67	-105.49	58.43	0	597.1	4.2818	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1036.7	545.3	0.421	0.65	597.1
471	73	26	0	0	4	7	7	same	1	0	0	105.0	0	0	-92.95	-109.29	420.53	0	495.3	1.9980	-15.0000	8	0	0	1	0	0	1	1	numu	MEC	CC	978.3	633.0	0.396	15.83	495.3
471	73	28	0	0	0	3	3	same	1	0	0	360.0	0	0	-132.30	10.72	204.74	0	1226.9	5.7036	-15.0000	4	0	1	0	0	0	2	1	numu	MEC	CC	1682.1	1130.6	0.105	0.38	1226.9
471	73	29	0	0	0	14	14	same	2	0	0	224.6	0	0	-58.43	100.94	302.04	0	1222.7	5.3168	-9.7735	4	0	1	0	0	0	2	2	numu	RES	CC	1705.7	1281.1	0.637	1.03	1222.7
471	73	37	0	0	1000010	10	10	same	1	0	1	44.0	0	0	61.59	118.57	209.03	0	285.6	0.4545	-15.0000	4	0	1	0	0	0	3	1	numu	QE	CC	347.6	228.2	0.448	1.29	285.6
471	79	7	0	0	1000004	14	14	same	3	0	1	24.5	0	0	19.73	-169.58	295.28	0	379.4	-0.9139	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	662.6	313.6	0.752	13.75	379.4
471	79	18	0	0	2	5	5	same	2	0	0	21.0	0	0	-188.26	41.76	324.46	0	145.8	1.2765	-13.1728	8	0	0	1	0	0	2	2	numu	DIS	NC	1232.4	177.3	0.864	55.63	145.8
471	79	27	0	0	3	7	7	same	1	0	1	158.4	0	0	-98.13	75.03	82.66	0	711.0	3.0731	-15.0000	4	0	1	0	0	0	2	2	numu	MEC	CC	846.3	588.9	0.744	0.59	711.0
471	79	32	0	0	1000004	9	9	same	1	0	0	210.8	0	0	108.52	-89.71	192.67	0	1117.7	4.3997	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	1433.7	1088.8	0.159	0.53	1117.7
471	79	48	0	0	1000001	56	14	not_in_act	1	0	0	36.5	0	0	137.58	11.56	65.09	0	814.2	-0.4460	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	834.5	659.5	1.18	9.34	814.2
471	81	7	0	0	1000001	75	23	not_in_act	4	0	1	28.0	1	1	36.17	71.10	383.27	0	400.2	0.1930	-15.0000	8	0	0	1	0	0	1	1	numu	RES	CC	1339.3	942.9	0.253	330.75	400.2
471	81	14	0	0	1000003	11	11	same	13	0	0	144.1	1	1	23.77	-100.93	240.37	0	957.9	3.2498	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1189.0	675.3	0.257	0.81	957.9
471	81	29	0	0	1	12	12	same	3	0	1	66.4	0	0	-51.19	53.70	16.87	0	509.2	3.6408	-15.0000	4	0	1	0	0	0	2	2	numu	MEC	CC	638.3	565.4	1.14	45.11	509.2
471	81	33	0	0	1	17	17	same	2	0	0	25.3	0	0	-197.42	106.43	313.92	0	489.9	0.2678	-15.0000	6	1	1	0	0	1	2	1	numu	DIS	CC	3692.4	347.2	1.58	127.39	489.9
471	81	50	0	0	1000002	13	13	same	22	0	0	421.7	1	1	82.60	-135.45	85.73	0	1476.6	5.4904	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1462.7	1104.4	0.612	1.22	1476.6
471	82	3	0	0	6	19	19	same	5	0	1	22.0	1	1	-29.58	191.07	353.85	0	121.9	-1.0290	-15.0000	8	0	0	1	0	0	1	1	numu	DIS	CC	3628.7	346.1	0.866	42.20	121.9
471	82	8	0	0	1000010	21	21	same	1	0	1	135.4	0	0	43.95	34.79	131.93	0	595.5	2.6697	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	579.7	456.7	1.466	7.96	595.5
471	82	20	0	0	3	51	20	in_act_not_selected	10	1	1	17.7	1	1	-187.14	138.79	120.36	0	181.7	-1.8983	-5.2896	8	0	0	1	0	0	2	1	numu	QE	CC	2682.1	1054.6	0.238	436.45	181.7
471	82	21	0	0	1000003	11	11	same	2	0	1	145.8	1	1	99.40	0.74	420.22	0	475.2	2.5625	-15.0000	6	1	1	0	0	1	2	1	numu	QE	CC	671.2	480.6	1.286	0.96	475.2
471	82	22	0	0	7	5	5	same	1	0	0	104.4	0	0	-103.44	6.85	362.52	0	553.3	-0.1160	-15.0000	6	1	1	0	0	1	2	2	numu	QE	CC	839.8	320.4	1.512	1.90	553.3
471	82	27	0	0	7	6	6	same	1	0	0	18.5	0	0	-52.86	-53.67	4.83	0	307.8	2.5189	-15.0000	4	0	1	0	0	0	3	2	numu	QE	CC	480.5	204.4	0.097	2.86	307.8
471	82	44	0	0	7	9	9	same	1	0	0	0.9	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	2	-1				-1	-1	-1	-1	0.0
471	84	15	0	0	4	4	4	same	1	0	1	128.0	0	0	-111.83	125.16	91.24	0	737.2	2.4457	-15.0000	4	0	1	0	0	0	2	2	numu	RES	CC	851.2	639.5	1.579	0.39	737.2
471	84	16	0	0	1000001	13	13	same	2	0	0	70.4	0	0	161.40	67.96	245.60	0	498.0	3.0529	-15.0000	6	1	1	0	0	1	2	1	numu	QE	CC	502.2	375.0	1.487	0.98	498.0
471	84	31	0	0	3	5	5	same	1	0	1	174.0	0	0	-32.24	9.07	224.30	0	728.6	4.3160	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	759.6	635.7	1.148	0.29	728.6
471	84	36	0	0	1000004	9	9	same	1	0	1	73.5	0	0	149.48	-68.83	341.17	0	669.1	-0.1290	-7.2764	8	0	0	1	0	0	1	1	numu	RES	CC	708.6	498.4	0.488	3.96	669.1
471	85	13	0	0	2	4	4	same	2	0	0	65.0	0	0	-191.30	7.45	277.31	0	471.1	3.3912	-15.0000	4	0	1	0	0	0	2	2	numu	MEC	CC	1325.3	351.9	1.11	2.90	471.1
471	85	26	0	0	1000005	12	12	same	1	0	1	100.0	0	0	75.19	134.62	223.02	0	380.8	0.5031	-15.0000	6	1	1	0	0	1	1	1	numu	QE	CC	631.8	411.7	1.051	91.69	380.8
471	85	37	0	0	8	20	20	same	5	0	0	165.0	0	0	10.62	156.26	35.74	0	517.0	2.9029	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	888.3	432.7	0.176	2.75	517.0
471	85	43	0	0	5	6	6	same	2	0	0	124.2	0	0	-141.23	35.84	105.44	0	439.1	2.8935	-15.0000	4	0	1	0	0	0	3	1	numu	QE	CC	806.6	418.7	0.251	4.32	439.1
471	85	45	0	0	17	8	8	same	1	0	0	29.3	0	0	-71.80	177.53	19.70	0	201.4	-1.6041	-15.0000	6	1	1	0	0	1	2	1	numu	QE	CC	418.8	73.1	0.477	74.80	201.4
471	85	48	0	0	1000009	7	7	same	2	0	0	75.9	0	0	1.03	-17.54	459.64	0	318.4	-0.4867	-15.0000	6	1	1	0	0	1	1	1	numu	QE	CC	798.2	237.4	0.683	111.73	318.4
471	89	4	0	0	3	1	1	same	1	0	0	77.9	0	0	-122.15	41.59	428.57	0	318.8	2.3221	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1192.2	272.2	0.982	1.21	318.8
471	89	19	0	0	0	17	17	same	5	0	1	16.1	0	0	-174.48	-1.33	439.01	0	370.5	-1.3998	-15.0000	8	0	0	1	0	0	1	1	numu	DIS	NC	894.3	488.3	0.096	0.19	370.5
471	89	35	0	0	0	10	10	same	4	0	0	157.4	0	0	-112.23	-76.23	186.75	0	1107.2	1.0092	-15.0000	8	0	0	1	0	0	1	1	numu	RES	CC	1199.7	899.1	0.485	0.92	1107.2
471	89	48	0	0	9	13	13	same	8	0	1	69.1	0	0	-66.96	-47.04	241.30	0	939.8	2.7034	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	908.6	722.7	0.996	0.74	939.8
471	90	6	0	0	8	33	7	not_in_act	1	0	0	1.9	0	0	-15.80	-60.59	27.81	0	106.4	-2.8766	-15.0000	8	0	0	1	0	0	1	1	numu	QE	CC	523.0	55.8	1.209	457.63	106.4
471	90	8	0	0	8	7	7	same	1	0	0	82.9	0	0	-15.61	-155.01	392.95	0	405.8	0.8558	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	1917.8	615.6	1.207	77.44	405.8
471	90	13	0	0	5	2	2	same	1	0	0	332.5	0	0	-149.92	66.78	186.77	0	1053.2	5.3859	-15.0000	4	0	1	0	0	0	3	2	numu	QE	CC	1809.2	847.6	0.464	0.39	1053.2
471	90	34	0	0	1000000	17	17	same	2	0	0	308.6	0	0	170.95	88.35	141.00	0	1750.8	2.8767	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	1913.4	1388.8	0.462	0.13	1750.8
471	90	36	0	0	1000008	62	13	not_in_act	1	0	0	2.0	0	0	116.07	41.74	76.00	0	111.9	-0.6718	-15.0000	8	0	0	1	0	0	3	2	numu	MEC	CC	600.1	1.9	0.555	267.38	111.9
